"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[7,5]",226.4768,50.1478421343463,148,191,220,256,343,1.50340272634624,11
"N.J[8,5]",238.63232,46.4975132067846,164,205,233,266,346,1.34100955284983,14
"N.J[9,5]",296.25616,61.6901192200493,203,253,286,331,443,1.56564045769941,10
"N.J[10,5]",101.02336,21.2708515619518,66,85,99,114,147,1.08510134396692,41
"N.J[11,5]",243.68432,49.1256275125536,172,210,234,268,368.774763339938,1.6575396192336,9
"N.J[12,5]",301.5256,49.2691706529376,222,266,296,332,411,1.3532348132209,14
"N.J[13,5]",315.88016,41.814324201256,243,286,313,343,406,1.06905117457876,49
"N.J[14,5]",704.6304,178.534457302312,451.224806932829,561,653,848,1077,2.74492274436259,6
"N.J[15,5]",331.69568,55.2530731604369,237,292,328,367,451,1.30469274853398,15
"N.J[16,5]",398.96208,64.8056859108969,289,349,396,444,534,1.72359277656354,9
"N.J[17,5]",251.48896,42.2145032945378,179,222,248,278,342,1.28044832780709,16
"N.J[18,5]",640.9128,162.284523349588,420.224792702669,516,597,750,1014.77491405088,2.60467048819832,6
"N.J[19,5]",400.95744,58.8456278572441,296,359,397,439,523,1.38845857147427,13
"N.J[20,5]",191.48592,30.4547789472082,139,169,189,212,255,1.251513179011,17
"N.J[21,5]",212.4088,31.804326828166,158,190,210,233,281,1.18027416429592,22
"N.J[22,5]",760.6008,151.559160290663,529,645,734,863,1090.77492004142,1.9556019654378,8
"N.J[23,5]",803.57792,223.185961037396,508,624,733,976,1278,2.5634912215239,6
"N.J[24,5]",217.24816,48.4135253387327,142,182,209,247,327.77473370394,1.72785120013892,9
"N.J[25,5]",52.73904,11.8953898602101,33,44,51,60,79.7739020253826,1.02782526262912,120
"N.J[1,6]",721.51808,144.568898798302,504,611,692,821,1034,2.11202515484468,7
"N.J[2,6]",518.5408,108.091515205707,347.224749166761,432,507.499753694522,594,743.774882719219,1.81175683077311,8
"N.J[3,6]",315.46992,66.2950108209295,218,267,303,354,470,1.69314668217807,9
"N.J[4,6]",193.58592,32.2867670633959,137,170,191,214,263,1.10661930392606,35
"N.J[5,6]",260.3016,60.8551589719373,167,215,250,299,400,2.04323021443989,7
"N.J[6,6]",277.59872,42.834756740096,204,246,274,306,368,1.19377161485802,21
"N.J[7,6]",293.70112,62.0215012508113,197,249,286,330,430,1.55431645677083,10
"N.J[8,6]",181.99696,38.7677719398599,117,154,178,206,267,1.29503133459688,15
"N.J[9,6]",185.15456,45.2071257732861,112,154,179,211,290.774699775962,1.43392940897127,12
"N.J[10,6]",67.64608,17.8153754563305,38,55,66,79,107,1.05691860368743,59
"N.J[11,6]",233.3392,47.1332314826981,165,201,224,255,352,1.63739810488384,10
"N.J[12,6]",278.62624,45.7988304296234,201.224567503801,246,274,308,378,1.28051685142642,16
"N.J[13,6]",294.67344,39.844823203977,226,266,292,320,383,1.07925451056855,43
"N.J[14,6]",937.28496,235.059581380735,607,748,861.499854904224,1137,1419.77493857476,3.04349177424281,6
"N.J[15,6]",383.06352,59.9598838827898,283,339,378,421,511,1.37748966955271,13
"N.J[16,6]",417.35968,67.9661054713044,304,366,412,462,562,1.71379225173194,9
"N.J[17,6]",209.10368,36.6465535301657,147,183,206,232,289,1.23755085467205,18
"N.J[18,6]",757.77344,186.164695465011,510.224829242179,617,706,874.749892785658,1192,2.63496413435567,6
"N.J[19,6]",455.04768,63.8828037004872,341,409,452,497,591,1.38493832140664,13
"N.J[20,6]",175.97392,29.3370630083543,127,155,173,194,240,1.22730389467389,19
"N.J[21,6]",125.1648,23.3493038731055,84,109,123,140,174,1.06830442965252,50
"N.J[22,6]",908.89856,182.716009950888,637,766,877,1029,1312,2.03089354493307,8
"N.J[23,6]",773.88944,217.376358267103,496,597,707,938.749900097675,1249,2.58703463583958,6
