"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[22,3]",150.2519,34.9703065274507,90,126,147,172,227,1.05370876273749,91
"N.J[23,3]",305.3813,55.0150104557615,211,266,301,340,426,1.21751487734588,29
"N.J[24,3]",150.6516,33.6873403688999,93,127,148,172,223,1.13134502090038,42
"N.J[25,3]",185.8036,39.2225530518704,123,157,181,209,272,1.07884642353272,66
"N.J[1,4]",115.339,27.7197423763595,69,95,113,133,176,1.05698480088237,88
"N.J[2,4]",150.4507,33.5796386032201,93,127,147,171,225,1.04751035972006,110
"N.J[3,4]",85.8886,26.1476454002267,43,67,83,101,145,1.05000893700068,98
"N.J[4,4]",304.4073,60.5713636607231,207,262,296,339,449,1.16907641669593,35
"N.J[5,4]",248.771,53.848007574951,162,210,242,279,374,1.12451318998153,45
"N.J[6,4]",320.77,53.9380573565932,229,283,317,354,438,1.10041672210014,53
"N.J[7,4]",310.0238,51.3120582932767,220,274,307,342,421,1.07827072269931,65
"N.J[8,4]",609.102,87.6716649099514,456,547,603,664,798,1.11228057002784,48
"N.J[9,4]",1331.5621,188.671926510478,992,1192,1325,1458,1722.02499292518,1.12776207926309,44
"N.J[10,4]",579.9346,108.336935585244,404,502,567,642,831,1.15783670970635,37
"N.J[11,4]",355.0857,53.9000118426486,263,317,351,389,471,1.0626293413486,80
"N.J[12,4]",205.59,40.0982005402818,141,178,200,229,298,1.03291347144459,160
"N.J[13,4]",308.25,54.1938981607689,215,269,304,343,425.024971367872,1.13520742749012,41
"N.J[14,4]",171.9099,44.2433670683296,100,141,167,197,274,1.08426343826816,64
"N.J[15,4]",1258.308,200.827182153485,918,1109.74991549613,1241,1395,1685,1.11676252175999,48
"N.J[16,4]",277.6355,47.583295984575,200,244,272,307,385,1.06106888646385,84
"N.J[17,4]",252.6448,47.9419970012477,177,219,246,279,368,1.07347164331715,74
"N.J[18,4]",230.8428,43.8730757166315,158,200,227,256,330,1.11346452751272,49
"N.J[19,4]",438.2573,65.1539484636967,324,393,433,479,579,1.05961409056605,84
"N.J[20,4]",176.5988,35.6594054616701,115.974894335223,152,173,199,255,1.06161171991116,81
"N.J[21,4]",440.6692,67.5096521000713,320,393,437,485,581,1.04665285884369,110
"N.J[22,4]",238.4193,46.8997062437983,158,205,234,268,339.024964118336,1.10105987611601,52
"N.J[23,4]",216.0369,43.77213655265,140,185,212,243,311,1.15545252058342,37
"N.J[24,4]",101.2905,26.4562790887215,57,82,99,118,160,1.08755378240339,60
"N.J[25,4]",193.6684,39.143414032583,130,165,190,218,281,1.07359003872333,69
"N.J[1,5]",119.5478,27.8703281408574,73,99,117,137,181,1.06996284806338,73
"N.J[2,5]",163.0908,33.9020189671501,105,139,160,183,237,1.04124531755936,120
"N.J[3,5]",153.2961,34.2551305089708,95.9748721694751,129,150,174,230,1.09160654009688,57
"N.J[4,5]",337.8198,62.5460784474368,239,294,330,373,486,1.16388355519509,36
"N.J[5,5]",264.1437,57.976408794506,176,224,255,294,403,1.17106073420527,35
"N.J[6,5]",464.5586,67.9281973118601,348,417,459,505,616,1.14649598412717,39
"N.J[7,5]",391.6251,60.2684708520789,289,348,386,430,523,1.08696684465522,59
"N.J[8,5]",856.4951,113.040293642527,660,775,848,929,1101,1.14431739828816,39
"N.J[9,5]",1931.857,265.871084727861,1464.97499167715,1738,1921,2105,2490,1.14305729815764,40
"N.J[10,5]",851.2182,145.33180217018,616,745.7498742314,835,938,1176,1.21734170825688,29
"N.J[11,5]",405.3907,59.1727605834771,304,363,401,443,534,1.05835592930844,85
"N.J[12,5]",167.4545,35.8917950490803,110,142,164,188,249,1.02348549157484,230
"N.J[13,5]",297.4104,51.7630419613387,208,260,294,330,407.02497010363,1.1415541120112,39
"N.J[14,5]",227.6503,51.0341322859106,143,192,222,257,346,1.12101793100475,47
"N.J[15,5]",2172.8264,327.707878923334,1616,1924,2148,2401,2843.02499571415,1.13283074508247,44
"N.J[16,5]",298.9553,51.018269162025,214,263,293,330,416,1.07260035831978,72
"N.J[17,5]",328.3106,59.8726866066669,234,286,321,360,472,1.07899542704891,73
"N.J[18,5]",217.3135,44.3756683075734,145,186,212,242,322.024962227826,1.12441539148472,46
"N.J[19,5]",662.2427,83.4899254609522,513,603,658,716,839,1.06943182780707,74
"N.J[20,5]",225.2596,41.1689797824725,155,196,222,251,314,1.08943124150815,58
"N.J[21,5]",761.7957,96.5592871302554,581.974979035561,695,758,825,961.024987326579,1.05895726535086,91
"N.J[22,5]",253.9798,48.0546471932912,171,220,250,284,359,1.10952376067011,49
"N.J[23,5]",282.7371,53.7210310633354,191.974936304941,245,278,317,398.024969428697,1.21761312022176,28
"N.J[24,5]",150.9086,33.9613954907387,92,127,148,172,225,1.12869075602183,43
"N.J[25,5]",171.1564,36.1774573440698,113,145,167,193,252,1.06898573627154,74
"N.J[1,6]",103.9188,24.894167560251,63,86,102,119,159,1.07161447295342,72
"N.J[2,6]",200.2872,39.8940455412454,132,172,197,224.249582559794,287,1.06234759819964,83
"N.J[3,6]",118.6684,29.9566216612978,68,98,116,137,185,1.06914859240524,73
"N.J[4,6]",183.2365,42.3696812206402,115,154,178,207,282,1.10383270775761,52
"N.J[5,6]",240.7597,50.7267530624386,159,204,234,270,356,1.13714210241986,41
"N.J[6,6]",276.2484,49.24697578433,193,241,271,306,381,1.10572078435694,51
"N.J[7,6]",255.1299,45.0339608712489,177.974931276603,223.749580379944,251,283,352,1.06969759620361,72
"N.J[8,6]",764.6584,104.051656325877,584,691,757,829,995,1.15324753743739,37
"N.J[9,6]",1694.216,235.755432188488,1275,1520,1680,1855,2182,1.15756919499291,37
"N.J[10,6]",690.6971,119.964591033772,493,603,678,765,958,1.17165004186517,35
"N.J[11,6]",285.8842,47.0086797512672,204,253,282,315,389,1.05633652695843,89
"N.J[12,6]",109.3349,26.0196472726749,66,91,107,125,168,1.01805765234402,270
"N.J[13,6]",220.2785,41.1492000337351,149,191,217,246,309,1.09945498011447,53
"N.J[14,6]",155.5331,38.8350836327421,94,128,151,178,245,1.09422701000266,58
"N.J[15,6]",1772.8669,273.819317956711,1311.97499070608,1570,1750,1961,2342,1.13291820914165,44
"N.J[16,6]",188.9289,37.1047506532803,127,163,185,211,271,1.05013222331532,100
"N.J[17,6]",201.3302,41.5437763870312,136,172,196,225,299.024959328654,1.06712572105958,81
"N.J[18,6]",203.5404,41.1650048415199,137,175,199,227,300,1.09430718158569,59
"N.J[19,6]",389.256,60.5454708413762,280.974956526231,347,386,427,517.024976456473,1.05772866011332,87
"N.J[20,6]",180.3904,36.0613841967141,120,155,177,202,260,1.07701776645053,67
"N.J[21,6]",613.3081,85.9309105417175,459,554,610,668,795,1.05719466191022,93
