"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[22,8]",217.898107191657,37.5671587297123,151.132647600653,191.334462581895,215.597871838078,241.225190225999,296.167157414826,1.07512073602455,46
"N.J[23,8]",82.6262053356607,17.9697995317471,51.6425289700932,70.0185020234309,81.0419143564332,93.6195718296292,121.961040586201,1.07228177319825,47
"N.J[24,8]",14.6750529145678,7.53828092154896,3.67350202730536,9.02285099995903,13.5222682097409,19.063950563198,32.3665912755082,1.01428821948625,220
"N.J[25,8]",124.927060727328,26.300794397418,79.6678796689518,106.032818608526,123.041623686823,141.601512613706,181.921409744336,1.17408135974114,23
"N.J[1,9]",121.750770586558,24.8459527065926,78.3064140038889,104.533668940295,120.092425028082,137.360787315056,175.588246734589,1.07379228865685,48
"N.J[2,9]",115.591919781401,23.0192466672108,76.4547318394381,99.0619264268009,113.561076401928,129.561428334808,165.805721301086,1.12779321336561,29
"N.J[3,9]",100.744513832839,21.8761381531271,62.721388317331,85.2721957610943,99.1677075098845,114.153126726436,148.486401733808,1.09550609393967,37
"N.J[4,9]",139.338286383462,29.7847206057115,90.9117573277211,117.761536853531,136.906178517962,156.375671062085,204.391186163164,1.25148467812219,17
"N.J[5,9]",360.452509942452,63.2957393766147,250.020886440724,314.732229284211,355.959436011275,401.423088978887,495.070103584051,1.3504943601385,14
"N.J[6,9]",258.40469132509,47.6688368596187,174.271571135646,225.017552629058,255.038585429842,287.759767309817,363.907769253584,1.09641521700902,37
"N.J[7,9]",693.30226515014,87.556603822806,531.945854684265,634.116420140537,690.045458322501,748.333588348947,875.849135847779,1.13185044581823,30
"N.J[8,9]",216.180156028704,35.8239257539854,153.81499596219,190.800417623378,213.786981409437,238.75143945289,294.255675932898,1.11265674263675,33
"N.J[9,9]",169.391175346852,33.615052248678,114.39814659435,145.228448553921,165.629260585026,189.339204571261,245.55661179825,1.19107775371148,21
"N.J[10,9]",252.618470284617,40.5493233927769,180.33426284677,223.829140729995,250.84255950528,277.732540170647,337.461066396611,1.10455187474513,35
"N.J[11,9]",53.7978591850068,17.6512284349207,25.5657522165353,41.1276159144494,51.8303988454603,64.2710345664387,93.6987258033037,1.03046826918552,100
"N.J[12,9]",397.606980915338,62.829219714569,290.946448433419,353.219309294301,391.95503235959,435.458461349634,538.875116678365,1.35082167414757,14
"N.J[13,9]",50.7726269858721,15.8972216109236,25.1084832938548,39.3626600220786,48.9224740752823,60.033225207432,87.5134235761564,1.05123553119027,65
"N.J[14,9]",129.209353929581,30.134208895794,79.5151708872632,106.953481460191,126.061474128262,147.535793843548,198.077017997122,1.27422733933834,16
"N.J[15,9]",392.711388893089,64.9118958304352,287.422994123539,346.521837550495,385.181487256843,432.010534267412,539.77766689384,1.46643505570863,11
"N.J[16,9]",154.970779303585,34.5027884330033,99.879544638446,130.345540437671,150.86871548214,174.556783607628,235.67795521975,1.29067997003269,16
"N.J[17,9]",120.580443632942,25.901020657441,76.1611257451767,101.985955103338,118.577342499819,136.875807866621,176.915737831819,1.06302100131235,53
"N.J[18,9]",171.327404420383,28.2576274350686,119.604491787084,152.067094425498,169.979154392374,189.556615754536,230.873675496458,1.05052634365218,67
"N.J[19,9]",112.016720924297,24.9964824144749,70.5200608719288,94.072888842598,109.874485844634,127.423120819134,167.820045228632,1.15661593236367,25
"N.J[20,9]",252.070497865781,47.5222576313094,168.1512884013,217.844376944399,248.833891507398,283.103925201918,353.762845045596,1.3670202503083,13
"N.J[21,9]",34.389108603284,13.7143481149497,13.1265902944854,24.5313050022506,32.48562725106,42.206885445715,65.9789281089195,1.06495818684521,52
"N.J[22,9]",269.70106834952,41.7554450115512,194.96619210063,241.029069955961,266.756574243355,296.255367259531,359.218466048245,1.09847002286233,36
"N.J[23,9]",106.863434206483,21.285491477995,71.2506426950238,91.7920761212492,104.717185393476,119.551777846486,154.092948394776,1.0844040589578,42
"N.J[24,9]",4.6612318442766,4.13387787247435,0.569958794394776,1.70647840368416,3.41836091446916,6.32410930382169,15.5031722768524,1.00388904076164,890
"N.J[25,9]",51.4320526190761,16.6948938896079,25.5368668622715,39.1834829155456,49.2493260758108,60.8239770744973,90.7097963446318,1.08257378491741,42
"N.J[1,10]",81.2539800421895,23.5552914123215,43.2821500738348,64.2995936585618,78.7786230379566,95.0706374476964,134.407896495219,1.04804789631308,69
"N.J[2,10]",114.57250542968,26.7149298874293,69.8760943444731,95.561764739788,112.612330450215,130.473765250405,173.118659145819,1.13515733348376,28
"N.J[3,10]",71.9140498870748,20.0752559695008,38.3204848474543,57.6806726051269,70.0028188949337,84.2487785934587,115.655527026781,1.04415658727886,73
"N.J[4,10]",127.674957359072,31.9808776364865,75.0353213367011,105.1912510948,123.972928696233,145.355237696837,201.459014570297,1.17695500204549,22
"N.J[5,10]",348.400707354417,67.2083906766113,233.38389752436,300.23073985076,343.90766387502,390.091877910861,495.143310497143,1.36783834335602,13
"N.J[6,10]",434.67645334398,72.1081018997776,307.971105180977,384.428361750495,429.572524392781,480.89332667419,589.351883343612,1.14290680955137,27
"N.J[7,10]",575.495132371888,82.5444786227115,423.192165066409,519.235860761548,572.436028238921,627.731381573696,745.690851171727,1.10089798351338,36
"N.J[8,10]",97.085480868537,26.0113727312333,54.4230468966411,78.6390845830015,94.3513798186188,112.47740199689,155.708764705114,1.04842631024765,69
"N.J[9,10]",205.770877048814,44.0346200901928,134.408102519654,173.965426985565,200.710609698393,231.68349484551,304.687517579872,1.24400854553532,18
"N.J[10,10]",152.143713061543,35.4422533183994,93.4699655517678,126.748805981709,148.843203725142,173.170101455966,231.403385729722,1.06975003733921,49
"N.J[11,10]",47.1358052389027,18.4974071922971,19.5474625733599,33.4880161528147,44.2715230782906,57.6663932412031,91.0644790799724,1.02353444255739,130
"N.J[12,10]",398.70335368052,72.1543152539087,279.457382859796,347.096965115602,390.601421571263,444.023159229836,557.922811795923,1.34268514146411,14
"N.J[13,10]",28.2948389558096,13.6831406277331,9.31884444574841,18.4124344764477,26.0189800217591,35.4139826368955,61.1403103652212,1.02608968969979,120
"N.J[14,10]",92.3658518822548,27.8696922931409,48.7981495051056,71.8735668403141,88.4810275286811,109.056662247622,156.788943215731,1.2070428636196,20
"N.J[15,10]",347.496085828545,65.7838630754372,239.865556799152,300.163421098219,338.994575014122,385.521589072386,496.980953204539,1.42812015515008,12
"N.J[16,10]",144.650394586752,37.7003957846131,85.7414608498672,118.702562411001,139.380411549772,165.761533233109,235.709653103717,1.28518241336831,16
"N.J[17,10]",186.626054939194,37.490482249698,122.638501295468,160.459376426201,183.883379685741,210.165055455582,270.221008247053,1.07937413852959,44
"N.J[18,10]",115.256799772212,25.8814068637508,71.3233450478904,96.7889935075163,113.050188268146,131.141698176973,172.30876736642,1.02916499403381,110
"N.J[19,10]",85.8477663124916,24.9352633460019,45.4664197215888,68.1317049958587,82.6497456099717,100.392618725502,143.084168400024,1.12250465605922,30
"N.J[20,10]",215.291727442846,47.6338893414953,135.406824672089,180.456582936668,211.115937022201,246.392152468225,320.726704333673,1.3503111099577,14
"N.J[21,10]",21.5819703790036,12.0087175763389,5.40811956859897,12.7260952733429,19.3154529614978,27.850142316974,50.4949579536913,1.03356983744275,95
"N.J[22,10]",214.071484650296,40.8896178951756,143.113183470303,185.561148949476,210.500232826106,239.441420132416,303.021345611505,1.05264780591942,63
"N.J[23,10]",28.9280273076512,12.1716838700806,10.943519685999,20.104389298273,26.9669610786148,35.6835485779765,57.9674133418029,1.02669747624434,120
"N.J[24,10]",0.624796409327567,1.73267202059366,0.000523686866138854,0.00401703884943649,0.0398488593602709,0.364532064809342,5.3962690728168,1.0016588483086,2600
"N.J[25,10]",75.4415441828366,23.0410240288705,38.155510096736,58.7464114932742,72.4174244612958,88.6518169202044,127.976410971397,1.10036357629648,36
"R[1,1]",0.897042209361997,0.113639519984988,0.695031862533403,0.81716133300663,0.891795142808495,0.96888657706182,1.13837648949221,1.02771115956984,110
"R[2,1]",0.934053328768586,0.0731930525303162,0.799979098127089,0.882799412261447,0.930973007098096,0.98199927760674,1.08502189336359,1.0602563651711,56
"R[3,1]",0.985739825321255,0.0795078409240655,0.836232010546414,0.931200728934676,0.983389227397725,1.03687664376618,1.14995028198042,1.08548418289947,41
