"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WMD.HR.J[17,1]",0.0499637637005509,0.0451467884226697,0.00345308252157457,0.0139695968497341,0.0316366431643146,0.080332187167115,0.165863151224537,1.5110212914359,12
"WMD.HR.J[18,1]",0.08503823906298,0.0709987891973143,0.00662638242163899,0.0267296758897773,0.0567182671229923,0.135318248217545,0.251812857045921,1.51414535434825,12
"WMD.HR.J[19,1]",0.0247145172930899,0.0251090640998147,0.00132427405179692,0.00511495621497443,0.0134750173004388,0.0400717119095434,0.0943454947858852,1.54447523791665,12
"WMD.HR.J[20,1]",0.0790168775634065,0.0671070481440402,0.00618667157439538,0.0249217031313492,0.0532784668220785,0.123257644402616,0.239018755713148,1.51222044117727,12
"WMD.HR.J[21,1]",0.0631650194307695,0.0565111012220148,0.0051164620356767,0.0195375304333379,0.0408976940418178,0.0953742951536395,0.2187240007283,1.41683440582688,14
"WMD.HR.J[1,2]",0.085583749584279,0.0316332086856615,0.0332615327568683,0.0631229761020227,0.081189331312049,0.104276959338519,0.155757248013031,1.14169899733009,36
"WMD.HR.J[2,2]",0.0611276580696054,0.0225125630784695,0.0219396507300243,0.045484351992378,0.0596399023028758,0.0742610203246742,0.110640367391946,1.14963443287679,33
"WMD.HR.J[3,2]",0.0709361086912912,0.0236960860964517,0.0319877956207166,0.0543948822641045,0.067072233384461,0.0849111790865694,0.124947820022445,1.07380993195766,79
"WMD.HR.J[4,2]",0.0729990472605263,0.0252469924484752,0.0286662342243328,0.0553284216407064,0.070102980582911,0.0889780338893296,0.128162387195393,1.10073759207286,66
"WMD.HR.J[5,2]",0.116646987379204,0.0429673931311282,0.0453107791109685,0.0874451602003418,0.110504106076857,0.140757396831538,0.214905456066477,1.11298013299578,51
"WMD.HR.J[6,2]",0.0659511605862757,0.0214308635360615,0.0277836909938915,0.0515374736706943,0.0628063424295554,0.0790390632111708,0.113225467916933,1.07839024284319,78
"WMD.HR.J[7,2]",0.0793989487607632,0.0264133549185765,0.0325647270382632,0.0613253215113685,0.0765311957003665,0.0954007732662014,0.138512333683448,1.08610254247076,69
"WMD.HR.J[8,2]",0.0728484651073225,0.0250596336544515,0.0323313239111929,0.0551925015948731,0.0693382123398465,0.0865771850481051,0.131674334696726,1.09755283857178,52
"WMD.HR.J[9,2]",0.0638248760578582,0.0199133281198056,0.0283233330301167,0.0503388638535719,0.0614678760310644,0.0758889407509055,0.107799536766173,1.07705979440466,84
"WMD.HR.J[10,2]",0.0651246152531867,0.0205945133817085,0.0283652234682769,0.05135301334578,0.0624181718934496,0.0778311176697364,0.111060843287987,1.08639914105848,66
"WMD.HR.J[11,2]",0.114279286453822,0.0357160112709508,0.0489844152764761,0.0906634294005458,0.110517442151317,0.137923844531572,0.188955519708267,1.09696105490345,54
"WMD.HR.J[12,2]",0.0853771930168287,0.027988097090782,0.0354760667546864,0.0673146305437359,0.081595898738998,0.101946606909773,0.145889187827784,1.09467184903934,57
"WMD.HR.J[13,2]",0.0767175741750654,0.0297117401319372,0.0324479237763441,0.0537389368087586,0.0721032677882424,0.0935693961634701,0.143970172213374,1.13989772859546,35
"WMD.HR.J[14,2]",0.0858655628528344,0.0272459646750724,0.0366669792403396,0.0678251274648145,0.0827575565305311,0.102830432731366,0.145320406364844,1.09097896108886,63
"WMD.HR.J[15,2]",0.0655746040777662,0.0213532047089533,0.027739692684124,0.050890795709949,0.0629132789409051,0.0790581686753708,0.112234575497454,1.09844446520963,54
"WMD.HR.J[16,2]",0.0456930320323257,0.0145623315638733,0.0191903462088734,0.03568214280738,0.0438293519889475,0.0545619248508338,0.0778461245898349,1.10233248062329,54
"WMD.HR.J[17,2]",0.0504765835188297,0.0153481961867891,0.0218307374777457,0.0403577541158623,0.0489812913491593,0.059914380992157,0.0838197213767371,1.12207101615505,44
"WMD.HR.J[18,2]",0.0911631043409337,0.0291453585699692,0.0386630321105516,0.0719015805754253,0.0872173117223081,0.110071522218587,0.154674750041369,1.0807285769625,72
