"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[7,1]",653.63872,136.015090009414,442,553,636,733,962,1.50829175080006,11
"N.J[8,1]",27.88992,15.4814759872952,7,17,25,36,65.8993115663879,1.00860615621149,360
"N.J[9,1]",862.1776,259.453577560786,404,725,877,1025,1373.69970483193,3.02449410943427,6
"N.J[10,1]",392.19264,77.1353924462442,261,337,385,440,561.899919838475,1.24061582145394,18
"N.J[11,1]",887.89888,153.948498594874,645,780,867,977,1240.8999637204,1.44701414149664,12
"N.J[12,1]",520.6688,91.4252670326132,363.099876248914,454,514,579,714,1.24208754004028,18
"N.J[13,1]",312.74624,101.128801520148,180,240,286,364,560.899919695422,1.80684956841358,8
"N.J[14,1]",642.37792,164.769420112626,359,538,625,726,1032.89995641083,1.95827379089744,8
"N.J[15,1]",381.23328,120.280698881113,221,295,350,441,678.79973440868,1.83952497684094,8
"N.J[16,1]",570.1056,185.370089688408,286,459,549,638,1063,2.35955773723163,7
"N.J[17,1]",598.67968,110.643557942205,417,520,586,666,846,1.17688008254445,23
"N.J[18,1]",56.23456,23.6078115633741,22,39,52,69,114,1.03252282027723,100
"N.J[19,1]",97.43808,34.8058050907512,45,72,92,116,184,1.25437462010594,17
"N.J[20,1]",546.83168,137.216015040185,317,455,533,624,873,2.06194865152998,7
"N.J[21,1]",381.94816,135.158816813623,217,286,341,454,717.899937270566,2.01263530642574,8
"N.J[22,1]",113.07488,39.167662514342,57,86,106,134,208.899784034266,1.19726619310463,22
"N.J[23,1]",885.69792,196.040530279627,624,748,835,981,1375,1.36000473264799,14
"N.J[24,1]",143.06944,40.2973817928634,79,114,138,166,236,1.07749844409184,46
"N.J[25,1]",104.592,30.7181583054697,55,82,101,123,174.899741922658,1.02858212268464,110
"N.J[1,2]",1397.55008,264.11216565605,889.099949417359,1215,1401,1569,1923,1.76878433120353,9
"N.J[2,2]",1083.71072,197.792580160649,788.099942939256,934,1049,1211,1532.89997063366,1.27906642474381,16
"N.J[3,2]",456.74464,108.595026188028,254,386,453,525,682.899934053043,1.63045562304973,10
"N.J[4,2]",963.02368,149.052139911474,702,857,954,1053,1289,1.17568750887526,24
"N.J[5,2]",538.08064,113.683639137427,368,456,516,604,798.899943634916,1.44645642009077,12
"N.J[6,2]",1203.36896,189.480004442646,853.099947284154,1077,1194,1324,1595.79988712846,1.34156180504313,14
"N.J[7,2]",1331.69056,257.533010558598,943.099952311983,1137,1298,1479,1943,1.72183665507161,9
"N.J[8,2]",35.97888,17.7583779986272,11.0961301289344,23,33,45,77,1.01305646563882,240
"N.J[9,2]",303.73856,98.7250242383251,134,238,305,367,504,2.37778004918586,7
"N.J[10,2]",314.49056,66.5121964004558,205,267,307,354,465.89990330203,1.20849779429484,20
"N.J[11,2]",138.77344,40.2295414302423,77,110,133,161,234,1.11948968874104,31
"N.J[12,2]",539.32384,96.384673103774,373,470,530,598,751.899940109128,1.25028051187629,17
"N.J[13,2]",519.54144,162.330494557722,308,404,470,606,914,2.13272338724124,7
"N.J[14,2]",1052.3728,259.521221916128,587,898,1033,1173,1686.89997331541,2.10702344275111,7
"N.J[15,2]",1173.63296,339.806669070501,747,942,1066,1347,2028.49944467278,2.23204084865246,7
"N.J[16,2]",357.55104,122.551900616795,175,279,344,409,678.899933664185,2.2214003067086,7
"N.J[17,2]",695.12384,124.061463890435,482,606,683,774,961,1.17780461503777,23
"N.J[18,2]",826.59296,152.53731753599,591,720,801,911,1193.89996229156,1.26299719686786,18
"N.J[19,2]",1030.76128,245.070333991519,665,858,989,1152,1633.89997244954,2.12529597278639,7
"N.J[20,2]",675.53216,162.037109865999,399,567,664,771,1045.79982770719,2.0813962103329,7
"N.J[21,2]",425.14016,148.207497864143,244,319,380,499,810,2.06108425841616,7
"N.J[22,2]",1363.35392,295.012528523907,993.399276768893,1171,1288,1458,2216.59967486522,1.80906109356486,9
"N.J[23,2]",584.87264,145.162747324711,392.099885389209,481,549,652,954.799811267952,1.35658765893171,14
"N.J[24,2]",1013.37568,156.398675695098,769,901,989,1108,1383.89996747066,1.32968461157281,15
"N.J[25,2]",1013.53856,153.281008003924,767.099941378256,903,997,1103,1369.89996713809,1.21349283118274,20
"N.J[1,3]",515.49984,112.366676227211,316,435,508,590,745.899939627022,1.49669616783857,11
"N.J[2,3]",733.75008,140.404865258914,515,628,713,821,1052.89995723924,1.25485262504119,17
"N.J[3,3]",360.1824,88.6572440607976,199.099774586414,300,357,414,549.899918087479,1.5522254224022,11
"N.J[4,3]",971.09888,148.37839475515,711.09993676518,866,961,1064,1298,1.18965773028378,22
"N.J[5,3]",555.83584,117.48716494303,371.099878912856,471,538,630,821,1.42856161550359,12
"N.J[6,3]",560.32448,106.674428667435,377,486,552,624,791.899943136341,1.24721294839798,18
"N.J[7,3]",767.48768,159.504509241988,517,650,746,863,1138.79984179067,1.59392225174001,10
"N.J[8,3]",0.712,2.48663521118308,0,0,0,0,8,1.0225549064946,1200
"N.J[9,3]",451.0048,148.981812053228,204.099780094173,360,451,536,771.799766456098,2.59314849524441,6
"N.J[10,3]",245.53408,56.4363193090893,153,205,238,279,369.899878169788,1.18781169221081,22
"N.J[11,3]",493.13088,94.8213858836512,341,426,482,547,706.899936293703,1.29244775135322,16
"N.J[12,3]",397.09216,77.131361621308,271.099834335371,341,389,444,569,1.21060777493102,20
"N.J[13,3]",349.03136,119.871061392587,200.099775709927,264,313,405,648,1.98379235163144,8
"N.J[14,3]",593.32704,154.944880709164,323.099860953677,492,580,670,959.899953094052,1.97058422347375,8
"N.J[15,3]",482.50368,146.901407188483,291.099845696546,379,441,559,830.899945807069,2.01779747777705,8
"N.J[16,3]",352.22976,119.047178900635,174,274,339,403,674,2.11395245243069,7
"N.J[17,3]",625.83936,115.418432875679,434,545,612,695,882,1.21930264284491,20
"N.J[18,3]",274.71264,64.0046862048739,174,231,266,311,425,1.13503386389826,29
"N.J[19,3]",443.77632,116.990348168378,275,360,424,501,742.899939383048,1.85430639550222,8
"N.J[20,3]",571.2688,139.308634740235,336.199466296597,475,566,653,884.699541387984,2.01768875889416,8
"N.J[21,3]",300.81664,108.769499752526,163,224,272,351,568.899920825744,1.83178378917821,8
"N.J[22,3]",586.99584,138.751462307783,404,493,556,642,962.799812837884,1.59942581916045,10
"N.J[23,3]",615.3824,141.597466502217,429,513,582,687,972.79981476395,1.35976685390121,14
"N.J[24,3]",454.82144,86.0522099125424,317,394,445,505,658.799726332714,1.21191397186812,20
"N.J[25,3]",459.39648,83.0178886382716,326,399,449,510,642,1.19245729125057,21
"N.J[1,4]",778.10912,149.741080195039,490.09990828179,673,778,879,1077.89995823149,1.65664527877646,9
"N.J[2,4]",832.65056,154.715873174469,593.099924195619,719,810,927,1186.79984819519,1.277803378125,16
"N.J[3,4]",484.02656,113.105195043433,268,410,479,555,718,1.64583670984584,10
"N.J[4,4]",573.18304,99.4324954887954,402,504,566,632,798.899943634916,1.12172246161174,31
"N.J[5,4]",382.38752,89.8764476184795,248,317,367,437,591,1.37711648529257,13
"N.J[6,4]",647.43232,116.321749209708,448.099899695342,565,637,720,900.899950020359,1.26410127995483,17
"N.J[7,4]",1271.61376,247.406385513657,884,1086,1248,1424,1839.79990210651,1.73854263807542,9
"N.J[8,4]",27.68608,15.8278899827494,7,16,25,36,67,1.0123667811871,250
"N.J[9,4]",363.74432,116.795662848981,166,288,366,437,599.799699365132,2.51435217676202,7
"N.J[10,4]",209.82624,48.9705503767289,129,176,205,238,321.899859972953,1.15250736991776,25
"N.J[11,4]",255.03072,60.1737110077188,159,212,248,288,399.799548569814,1.18957065288401,22
"N.J[12,4]",536.86464,93.073638708184,380,470,528,597,739,1.23114475845071,18
"N.J[13,4]",290.1952,96.1801602015158,164.099726664731,220,266,335,532.899915471775,1.79724946548486,8
"N.J[14,4]",875.33088,228.570557943083,483.099906954281,737,852,980,1458.79987652061,2.11845032846715,7
"N.J[15,4]",619.1792,186.864199569275,376.099880520351,486,565,714,1062,2.02750329054785,8
"N.J[16,4]",336.43456,117.342268702178,168,261,321,385,654.899931231206,2.15557727358724,7
"N.J[17,4]",459.04224,92.6282728695809,308.099854195828,393,448,512,681.899933956257,1.15066044238089,27
"N.J[18,4]",433.99904,91.3883998533692,292,370,420,482,653,1.17173969197919,25
"N.J[19,4]",536.04672,136.30458612279,328,437,517,608,865.899947998917,1.96445324594818,8
"N.J[20,4]",642.03168,157.225872515861,380,534,632,732,1006,2.04123438851833,8
"N.J[21,4]",188.19616,75.0947816672315,91,135,169,227,379.799524730793,1.67848000127384,9
"N.J[22,4]",922.32448,203.439084888654,664,791,874,991,1493.89996986674,1.73582686656451,9
"N.J[23,4]",583.31392,132.807287535108,399.09988739674,487,552,652,908.599205706244,1.36693402735019,14
"N.J[24,4]",514.77056,93.7276349618626,366,450,503,566,729,1.23380283748346,19
"N.J[25,4]",638.27232,110.041490917422,459,559,625,703,890.799797692133,1.21224054709586,20
"N.J[1,5]",443.69504,98.1610529127375,265.099830593411,375,441,509,656,1.50577776314051,11
"N.J[2,5]",935.7008,170.525627153238,665,812,911,1037,1323,1.23407122058986,19
"N.J[3,5]",327.72576,81.7671813837732,177.099746668702,273,326,378,506.899911131571,1.54510853449559,11
"N.J[4,5]",593.15616,103.517971795285,422,518,583,655,820.899945146474,1.13216129374338,30
"N.J[5,5]",334.25952,76.119797693648,215,279,324,378,507,1.27021250867282,17
"N.J[6,5]",500.392,96.0294095743644,331.099864307899,433,493,560,712.899936830276,1.2307242281738,19
"N.J[7,5]",892.39552,176.493093756712,621,760,874,996,1297,1.63294330614796,10
"N.J[8,5]",18.64576,13.3594410779603,3,9,15,25,54,1.02361194773451,130
"N.J[9,5]",400.46656,127.618659799073,180.099750876102,323,401,477,667,2.5270684296025,6
"N.J[10,5]",140.648,39.3126311832543,78,112,137,164,229,1.09843744809555,36
"N.J[11,5]",448.11456,90.4703087016315,301,383,437,500,659.899931752683,1.2747964682768,16
"N.J[12,5]",426.89344,82.0306060654953,290.099845165624,369,419,475,615.899926872856,1.20606233382577,20
"N.J[13,5]",402.14144,126.740918404649,234,311,366,469,705,1.97909431311045,8
"N.J[14,5]",575.2896,151.204145557596,312,480,562,653,928,1.91130394672133,8
"N.J[15,5]",468.63488,146.396658300267,282,365,428,541,846.699520766423,2.00056034632334,8
"N.J[16,5]",219.16608,76.950091089742,104,168,209,254,413.899891137775,1.92302866078515,8
"N.J[17,5]",362.9408,78.1909332238227,237,308,352,408,546,1.15505722606606,26
"N.J[18,5]",234.90912,59.173198412769,144,193,227,266,371.899878825907,1.1261473209476,31
"N.J[19,5]",421.16064,111.356760997349,255,342,403,478,692,1.73654955333003,9
"N.J[20,5]",415.86816,105.064271655932,246,341,410,477,652,1.88292751771522,8
"N.J[21,5]",131.25184,55.608618383437,59,93,119,154,278,1.51989448736229,11
"N.J[22,5]",634.44128,150.023054646203,441,534,600,692,1053.79982901649,1.60073723877703,10
"N.J[23,5]",454.65472,113.339538441063,299.099849816345,374,429,511,730,1.34410522511614,14
"N.J[24,5]",366.21376,73.9954950879867,249,311,358,409,537.89991625828,1.20000217212201,21
"N.J[25,5]",406.8304,76.4226239370503,280,353,399,451,582,1.15989289283093,25
"N.J[1,6]",389.16,85.4824187658128,235,329,386,443,571,1.47813707596871,11
"N.J[2,6]",824.61344,150.23720791246,583.099922896783,712,804,923,1164,1.26475417215733,17
"N.J[3,6]",266.88608,71.6065090597099,142.099684504825,218,262,310,427.79957819037,1.47415696608002,12
"N.J[4,6]",544.10688,94.6416692120442,387.099883910868,477,536,602,761,1.11588538303743,34
"N.J[5,6]",266.83264,65.8372053072064,165,219,257,306,421.899893204617,1.31272163673099,15
"N.J[6,6]",518.09376,96.390427147539,346.099870179762,451,513,580,723,1.23368473752182,18
"N.J[7,6]",1095.768,217.019720659044,758,932,1065,1230,1595.79988712846,1.65870982089489,9
"N.J[8,6]",36.73408,18.1802577957829,11,24,33,46,81,1.01575665429794,200
"N.J[9,6]",192.15712,65.5612376453321,83,148,191,232,334,2.12447652310441,7
"N.J[10,6]",114.08384,34.7557603711338,60,89,110,134,194,1.09243413256416,39
"N.J[11,6]",283.00832,66.9745823508855,176,236,274,321,444,1.27246131649589,16
"N.J[12,6]",332.19744,66.2104982844336,221,285,327,373,477.899905732816,1.16932161702053,23
"N.J[13,6]",228.60704,81.6105752580906,125,172,209,265,433,1.73071233658647,9
"N.J[14,6]",479.5104,130.772462359825,260.099827343503,392,466,547,785.69948348381,1.91159263209997,8
"N.J[15,6]",357.47744,117.574733990044,206.099782222643,277,328,409,672,1.7623233076091,9
"N.J[16,6]",134.39776,51.4882064002026,61,99,126,159,265.899830423174,1.68078274744822,9
"N.J[17,6]",273.36672,62.6356447090456,173,228,265,309,419,1.11690261978483,33
"N.J[18,6]",169.71552,45.534048611958,98,137,164,197,275,1.07639950215913,46
"N.J[19,6]",354.70272,95.602568464203,209.099785339198,286,342,404,594.699317146179,1.76134800515379,9
"N.J[20,6]",606.39392,145.34465868883,354,506,604,689,921,2.11941087936479,7
"N.J[21,6]",153.87712,63.4195953545084,72,108,137,185,313.899856398171,1.5939378569205,10
"N.J[22,6]",740.67712,175.595175222685,516.099912897588,624,699,798,1214.39866248158,1.73163269771589,9
"N.J[23,6]",357.3408,91.4046420818446,229,292,337,404,583.899922861538,1.2906199388511,16
"N.J[24,6]",550.0272,97.5499620635065,389,481,540,607,774.799767361619,1.2420636751792,18
"N.J[25,6]",609.57792,102.548911343921,445,535,599,671,843.899946642422,1.17964039281136,23
"N.J[1,7]",337.78016,78.4086686824758,197,281,334,389,503,1.42978790084943,12
"N.J[2,7]",730.17216,142.579318825784,508.099911527603,627,705,815,1068,1.27518374093248,17
"N.J[3,7]",330.2912,82.5708112046633,181.099752247683,273,329,383,503,1.55766200056474,10
"N.J[4,7]",412.45088,79.2238673759205,278,356,406,464,582.899922729081,1.08423139979989,43
"N.J[5,7]",277.1152,70.0236847803489,170.09973627609,226,268,315,445.899898959629,1.3055947991947,15
"N.J[6,7]",422.36448,82.143580491909,281.09984021766,363,416,475,601,1.18075158962168,22
"N.J[7,7]",958.792,190.558310042486,661,815,933,1075,1397,1.62418515027178,10
"N.J[8,7]",37.24064,18.2832234792953,12,24,34,47,83,1.01342417757413,230
"N.J[9,7]",329.688,109.40415797551,146,258,331,393,568.799682949514,2.43274258700316,7
"N.J[10,7]",95.3808,29.3042718433925,47,74,92,113,159,1.08759783730812,40
"N.J[11,7]",266.8928,60.6221296375554,169,224,261,303,406,1.18350955054885,22
"N.J[12,7]",348.62496,69.6940874828276,228,297,343,392,497.899909523469,1.14169051647046,27
"N.J[13,7]",121.10592,53.1813266295066,53,84,109,145,257.799298880939,1.47662692921239,11
"N.J[14,7]",503.7824,135.688595750142,273,417,492,572,823.899945346338,1.91361146235996,8
"N.J[15,7]",323.04,108.22013653357,180,250,297,370,602,1.72937778988267,9
"N.J[16,7]",186.89952,69.4911043811925,86,140,177,220,363.698881519988,1.84878853310329,8
"N.J[17,7]",196.8176,47.0832347673646,120,164,192,224,300,1.06808784463857,50
"N.J[18,7]",227.69344,57.5562974289173,136.099670650354,187,221,260,367.899877506526,1.10481253748568,37
