,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
"WMD.HR.J[18,3]",0.120541455,0.035147932,0.063713735,0.095752694,0.117313185,0.140331868,0.202489707,1.015347648,160
"WMD.HR.J[19,3]",0.041884508,0.017790164,0.016372725,0.029367813,0.038876031,0.05061993,0.085053756,1.012116943,180
"WMD.HR.J[20,3]",0.060909477,0.013017816,0.038980466,0.051537354,0.059853546,0.069305045,0.088762084,1.146694908,20
"WMD.HR.J[21,3]",0.070811161,0.019552376,0.039798764,0.057569495,0.068716808,0.081383827,0.114961148,1.034742047,1100
"WMD.HR.J[22,3]",0.072357958,0.02043346,0.041815341,0.05745631,0.068714662,0.083859933,0.120983366,1.669550952,6
"WMD.HR.J[23,3]",0.066680648,0.019015017,0.039727555,0.05315995,0.063281165,0.075895829,0.115125762,1.287029007,12
"WMD.HR.J[24,3]",0.085557796,0.031138054,0.042344131,0.063757251,0.079825535,0.100573005,0.160521049,1.33616205,10
"WMD.HR.J[25,3]",0.052708122,0.012300788,0.031859495,0.044349222,0.051797477,0.059672966,0.081193347,1.21270689,14
"WMD.HR.J[26,3]",0.091607127,0.022018615,0.057030604,0.07505929,0.088740537,0.105531241,0.140296638,1.004475598,520
"WMD.HR.J[27,3]",0.073932513,0.023906988,0.037778016,0.057126806,0.069989052,0.085935765,0.130954255,1.02366122,120
"WMD.HR.J[28,3]",0.10688142,0.031525343,0.056231713,0.083798123,0.103441486,0.126023794,0.176797748,1.114113003,22
"WMD.HR.J[5,4]",0.092657489,0.043311712,0.032584966,0.061899553,0.084609556,0.114650472,0.197549884,1.013299921,160
"WMD.HR.J[6,4]",0.041898638,0.015311624,0.018776026,0.030936147,0.039500057,0.050517398,0.07859614,1.024174783,88
"WMD.HR.J[7,4]",0.071029378,0.025064875,0.032655886,0.053388583,0.067036344,0.084848122,0.129700975,1.051383399,55
"WMD.HR.J[8,4]",0.040493719,0.020182015,0.01315531,0.025679134,0.036686942,0.050811821,0.09130942,1.065539486,35
