"Trial","WMD","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
30,8,-0.446785549,-0.558010607,-0.444434811,-0.721072402,-0.60967605,-0.529605022,-0.1733025,-0.607248567,-0.048209479,-0.375768721,-1.538823758,-0.148330649,-0.338032642,0.071423045,NA,NA,NA
30,9,0.086528797,0.224590439,0.157036674,-0.543121019,-0.334196786,0.008747896,0.005709024,0.074118286,-0.204569785,0.267351743,0.507691391,-0.218617336,-0.419997976,-0.901699699,NA,NA,NA
30,10,-0.112897246,0.046895462,0.05405947,-0.241397023,-0.93745407,0.673571948,1.032888525,-0.451419677,-0.3625366,0.507728878,0.31224091,-0.598796383,0.787850807,1.518445364,NA,NA,NA
30,11,-0.173377111,-0.052809604,0.011644199,0.119049764,-0.482352186,-0.015257107,-0.134890739,-0.223727567,-0.381257828,-0.030173728,-0.042742739,-0.485631034,0.312219817,-0.100225518,NA,NA,NA
30,12,-0.219966003,-0.273019356,-0.729810661,-0.475844792,-1.212582352,-0.74777467,-0.250287755,-0.137731632,-0.428486846,-0.420402517,-0.983017525,-0.987554317,-0.678594285,-0.649094837,NA,NA,NA
30,13,-0.38413452,-0.154549475,-0.661019845,-0.437599441,-0.875134307,-0.452887769,-0.75872335,-0.47029145,-0.503757612,-0.295236201,-0.32214395,-0.832877605,-0.430308902,-0.506855396,NA,NA,NA
30,14,-0.068600922,0.12965936,-0.048034449,-0.241402291,0.141386042,0.495331549,-0.649904035,0.256241993,-0.625402721,-0.795296569,0.130994936,0.635736915,-0.715649192,-0.261139877,NA,NA,NA
30,15,0.035491088,-0.075912381,0.035967444,0.525299383,0.924767257,-1.024713478,0.534537644,0.543034646,-1.053072388,-0.728104709,1.869282856,1.654584094,-4.207955478,-10.32892286,NA,NA,NA
30,16,-0.657211225,-0.214871259,-0.235470681,-0.70497849,-0.557446908,-0.11715373,-0.142780016,-0.854889047,-0.718947734,-0.031799372,-0.578318147,-0.566132409,-0.242097768,-0.399183621,NA,NA,NA
30,17,-0.081754583,-0.458763413,-0.465184052,-0.460768733,-1.05236981,-0.741304645,-0.284303883,-0.412957066,-0.520251182,-0.678751387,-0.744160782,-0.545538851,-0.585118139,-0.288978725,NA,NA,NA
30,18,-0.95697092,-0.123833664,-0.19420114,-0.791995979,-0.776647184,-0.582916762,-0.430655447,-0.585242566,-0.254854561,-0.112122445,-0.550592557,-0.849486409,-0.233351532,-0.489425177,NA,NA,NA
30,19,-0.479560679,-0.387700905,0.423028577,0.376969932,-1.307341714,-0.12643399,-0.893060763,-0.328240382,0.338648327,-0.202967814,-1.022304711,-1.021997484,0.063816205,1.22315649,NA,NA,NA
30,20,-0.351053446,1.200513615,-0.150689383,-0.155345949,0.937150425,0.084723805,-2.6442735,-0.395260617,0.835757609,-0.282978356,-393.7093127,-3.567297599,-787.2681651,1.25650814,NA,NA,NA
30,21,0.025495438,-0.239121677,-0.463154608,-0.305706596,-0.699126239,-0.535909195,0.098109219,-0.178082979,-0.009368243,-0.192370011,-0.672065403,-0.580092649,-0.104961813,0.123252018,NA,NA,NA
30,22,-0.206073136,-0.280990622,-0.554434446,-0.760608441,-0.784453972,-0.326645927,-0.843639766,-0.952510159,-0.558093814,-0.631723924,-0.335574778,-0.992229691,-0.861722368,-0.419904849,NA,NA,NA
30,23,-0.54169506,-0.158009117,-0.497142367,-0.186723662,-0.935610342,-0.439509708,0.007116943,-0.171378529,-0.620988603,-0.328597788,-0.428277691,-0.460108384,-0.421622894,-0.595999851,NA,NA,NA
30,24,-0.06440387,-0.255547886,-0.158004951,0.118260098,-0.104262629,-0.14166885,-0.180088284,-0.148154018,-0.503025662,-0.273674592,-0.377231421,-0.502050835,-0.17101076,-0.327730057,NA,NA,NA
30,25,-0.145918178,-0.834604187,-0.512328415,-0.349488192,-0.537856403,-0.268113028,-0.502775064,-0.450944452,-0.265952842,-0.440464211,-0.874865231,-0.82251812,-0.492878974,0.023729117,NA,NA,NA
31,1,0.568965582,0.549888008,-0.009714534,-0.703074038,0.348705313,1.025063265,0.617776222,0.309727157,0.497614305,0.568887285,0.758120721,-0.407558365,-0.462798447,0.325031918,NA,NA,NA
31,2,0.093812026,-0.092514444,0.72794805,0.581826434,0.270840921,0.245673255,-0.062498504,0.273956619,-0.010264204,0.527521493,0.247143294,0.098563976,0.509573552,0.395305093,NA,NA,NA
31,3,0.096321647,0.187423416,0.541712118,1.044629189,0.088010887,0.442102513,0.341619302,-0.069526116,0.789733242,0.118575688,-0.284092867,-0.031646259,1.133112543,0.238488332,NA,NA,NA
31,4,0.062806414,0.078290729,-0.121642582,-0.240183312,0.03160674,0.28563857,0.098533767,-0.253586806,-0.24428214,0.022632685,0.101142166,0.325541071,0.133839196,0.055727195,NA,NA,NA
31,5,0.070339769,-0.015924948,-0.165653687,-0.092813005,0.181185976,0.057058962,-0.060573542,-0.169159393,0.030144921,0.105934543,-0.109261063,-0.119141006,0.063906425,0.125294372,NA,NA,NA
31,6,-0.005971168,0.008274835,0.306572259,0.136313178,-0.05275646,-0.052916443,0.240483996,-0.316732656,0.106980929,0.253613571,0.062696735,-0.0416305,0.278140722,0.334573317,NA,NA,NA
31,7,-0.176992113,-0.147807933,0.379678938,0.015192246,0.04959246,-0.134870602,-0.444840364,-0.16600192,0.39263945,0.311071448,0.07309496,-0.164105397,0.190220569,0.148939801,NA,NA,NA
31,8,0.200809163,-0.375500355,-0.023696362,-0.075543075,0.230132458,0.34542681,0.150430107,0.277968735,0.093529169,-0.149977848,-0.042279661,0.656706145,0.07797179,0.078305387,NA,NA,NA
31,9,0.312975637,0.151618296,0.240750064,0.134193987,0.310324155,-0.055774588,-0.061531075,0.23845042,0.300447459,0.67552644,-0.075609318,-0.38377878,-0.108145961,0.36537273,NA,NA,NA
31,10,0.40197315,0.398280687,0.042793723,-0.390555576,-0.122096226,-0.333040775,0.263462538,0.188623943,0.672140949,-0.417162754,-0.90025795,0.080661661,0.822503782,-0.066655335,NA,NA,NA
31,11,0.232462567,0.456838039,0.28746488,0.028713527,0.16835956,-0.05079402,0.121526387,0.229817778,0.288882221,0.383965453,0.391948107,0.26949574,0.822196739,0.674784929,NA,NA,NA
31,12,0.484143801,0.765196539,-0.222736999,0.013519867,0.488854049,0.639742047,0.456094151,-0.322687602,0.202937795,0.766351647,-0.103346081,0.389150589,0.515273395,0.260291449,NA,NA,NA
31,13,0.5348138,-0.181068142,0.452845098,0.134948697,0.616149536,0.155327993,0.442041345,0.296244121,0.785261751,0.602794849,0.976391466,0.504053523,0.013403958,1.736147963,NA,NA,NA
31,14,0.342690932,0.238684124,0.674475735,0.149164089,0.411067517,0.48007173,-0.213901776,-0.453414712,0.432019607,0.668650907,0.270633108,-0.037350993,0.904825996,0.313054309,NA,NA,NA
31,15,0.130525495,0.395587574,0.297823024,0.438223577,0.101641532,0.091628384,0.153856431,0.072233254,0.571604565,0.451210865,0.304059176,0.050089616,0.572599069,-0.409736832,NA,NA,NA
31,16,0.374695465,0.267201887,0.26528214,0.227327927,0.055996,0.212761873,0.207788806,0.157413127,0.559240508,0.624884681,0.287094245,0.111965235,0.03187672,-0.479674389,NA,NA,NA
31,17,0.60439689,0.495763715,0.144063645,-0.08084623,0.543543783,0.333371316,0.201879458,0.177272922,-0.114602644,0.33610682,0.401213177,0.21273874,-0.191023391,0.80147954,NA,NA,NA
31,18,0.356877436,0.165876286,0.084802958,-0.112124362,-0.213677119,0.45614336,0.080422578,0.130611565,-0.134098558,0.323825995,0.080113628,0.174121016,-0.108528732,0.184931459,NA,NA,NA
31,19,0.221624341,0.515126864,0.30763951,0.536579248,-0.197529288,0.016961162,-0.365523616,-0.799532098,0.032952792,0.366495701,0.731069917,0.604444965,0.563495479,0.077346104,NA,NA,NA
31,20,0.184773917,0.042501267,0.002464835,0.33020728,0.087643737,-0.251923365,-0.16697278,-0.408471358,0.173059701,0.220860615,0.189583884,0.301825079,0.31922323,0.030230895,NA,NA,NA
31,21,0.244880068,-0.164815591,-0.068631488,0.543200494,0.779840048,0.477234046,-0.401300491,0.138037292,0.369688532,0.456689005,0.334348399,0.269077754,0.124295442,-0.115279474,NA,NA,NA
31,22,-0.105322367,0.410565689,0.539691488,0.281109065,0.5304362,0.297134063,0.139197427,0.377494629,0.40755679,0.388830443,0.341993944,-0.054521595,0.358964191,0.376448859,NA,NA,NA
31,23,0.210136128,0.273187009,0.174585955,-0.077049665,0.324345753,0.489592307,0.213107692,0.078689479,0.178166185,0.516192265,0.240608024,0.268814866,0.289201538,0.310907491,NA,NA,NA
31,24,0.27759577,0.31052754,0.577589364,0.084907102,0.166700903,0.040716569,-0.079822248,0.004067192,0.446968108,0.214215115,0.05323361,0.369512626,0.097216289,0.421665931,NA,NA,NA
31,25,0.128096692,0.062138747,0.021721569,0.136822563,0.222410291,-0.244641285,-0.009616088,0.290956236,0.072861869,-0.026755615,-0.273756549,-0.0106525,0.225149567,0.202636132,NA,NA,NA
32,1,0.220150344,-1.198979915,-1.680256031,0.357498301,0.715099731,-0.568410509,0.389768402,0.493161438,0.29571024,-0.052214214,-0.459080572,-2.303125728,-0.491151564,-0.019650929,-0.868127863,0.330770557,NA
32,2,-0.003583127,-0.244098038,-0.388898738,-0.178577265,0.110895806,-0.157599634,0.068291346,-0.358239157,-0.132997146,-0.230910416,0.155029152,0.376157044,0.292067994,-0.602330946,0.228511726,-0.48113593,NA
32,3,-0.763577461,-0.055044996,-0.03922958,0.231641051,0.092629684,-0.029626971,-0.267752284,-0.067288092,-0.136341661,-0.341098645,0.383525515,0.457286138,-0.398752667,-0.285400448,0.456844817,0.759175862,NA
32,4,0.167726191,-0.989162934,0.415575684,-0.015155137,0.891160021,0.135922609,-0.605569755,1.208073661,-0.14592224,-0.049525822,1.714472592,-0.310482699,-1.719761388,0.948112931,-0.142245612,0.017046168,NA
32,5,0.150624155,0.106548381,-0.750216948,-0.397112626,0.555331962,0.229106274,0.391134959,-0.05189201,-0.13453999,0.223706293,-0.27615015,-0.14843771,-0.055400845,0.182475402,0.151831738,-0.147255749,NA
32,6,0.524942135,0.480694564,-0.225477652,0.557239631,0.403105304,1.477114217,-2.348582306,-8.045791972,0.471947382,0.815858934,-0.817800406,1.782968203,1.777365553,-1.722868377,-7.040832422,1.552702843,NA
32,7,-0.389253318,-0.338476207,-0.314081254,-0.397501069,-0.091849441,-0.176887644,0.346212541,0.010493794,-0.17975731,-0.057246946,0.039455372,-0.389305352,-0.051706367,-0.29579735,-0.318064813,0.303668258,NA
32,8,-0.486202546,-0.199528919,-0.405556188,-0.620108311,-0.282551378,-0.250792198,0.155137246,-0.095219451,-0.289817698,-0.456749852,-0.546217152,-0.105345133,-0.059880296,-0.086158807,-0.333264998,0.035474084,NA
32,9,0.053612007,0.167690139,-0.082498784,-0.478452643,0.295348397,0.078024878,0.341801017,-0.149091306,-0.168178556,0.298394801,-0.216121298,0.948468827,-0.490190126,-0.206244303,-0.165610221,-0.231777316,NA
32,10,0.315630594,0.630713258,0.298278312,-0.269943264,0.369726775,0.727677852,0.500724979,-1.012536374,-0.294179215,-0.247870218,0.342915111,1.110679997,1.849648348,-0.12025037,-478.4944985,1.462811365,NA
32,11,-0.508055759,-0.072976532,-0.38695581,-0.104215702,0.225549817,-0.314096979,-0.827156747,-0.11843764,0.158787142,0.016683166,-0.272982898,0.299341162,-0.058363226,-0.634303967,-0.587622015,0.373239946,NA
32,12,-0.405379857,-0.618518766,-0.469981608,-0.264532752,-0.186107714,-0.215885757,-0.317110947,-0.472710268,-0.402881289,-0.231990812,-0.472202199,-0.031876584,0.1216284,-0.27148046,-0.358236172,-0.235782925,NA
32,13,-0.609410561,-1.295102433,-0.539842992,-0.332247139,-0.409835929,-0.010734842,0.048431131,-0.467310459,-0.932163489,-0.559169908,0.062252417,-0.425113467,-0.691448422,-0.464208723,-0.203223018,0.428022206,NA
32,14,-0.184291847,-0.050623374,0.035904897,-0.158441434,-0.029212582,0.272523421,0.178698191,0.652320366,0.368257125,0.254504371,-0.189890344,-0.076569702,-0.105257475,-0.500475546,0.025729822,0.922155434,NA
32,15,0.078757316,0.684600044,0.288253003,0.827535529,-0.163386342,0.707481441,0.416391104,-0.464937521,1.715164511,1.403967197,-1.400019145,0.014881197,1.806337019,0.668927724,-7.181361907,-489.269353,NA
32,16,-0.913972652,-1.291845,-0.9763241,-0.793994242,-0.69792125,-0.889511736,-0.219107809,-0.187157188,-0.618071328,-0.582998096,-0.591070687,-0.714937784,-0.450027482,-0.394137121,-0.73942711,-0.163677501,NA
32,17,-0.898734332,-0.718984501,-0.217817369,-0.632210387,-0.415632756,-0.106660851,-0.406986896,-0.470832753,-0.570746617,-0.09842654,-0.486909983,-0.123478816,-0.026486648,-0.755821277,-0.458592553,-0.094853847,NA
32,18,-0.723832671,-0.818024531,-0.417701589,-0.70614678,-0.672313037,-0.343871506,-0.381671492,-0.250145034,-0.29917299,-0.558009099,-0.914382848,-0.130847087,-0.419599423,-0.258264121,-0.147779678,-0.418847368,NA
32,19,-0.301826823,-0.448081299,-0.082974318,0.127130083,-0.428177066,-0.42141203,-0.372794542,0.016734626,-0.149153538,-0.082851296,0.198195873,0.163696434,0.387711946,-0.465982603,-0.232840694,-0.083399889,NA
32,20,-0.124408147,0.11801128,-0.146373502,-0.016035351,0.107864347,0.276229337,0.187095921,0.46721365,0.499597359,0.532918008,-0.285328224,-1.516359651,-1.419711609,0.406856572,0.512527902,0.277667058,NA
32,21,-0.965386038,-0.168272006,0.095923683,0.035432133,0.06066111,0.101841599,-0.00022523,0.127579111,-0.448739044,-0.28064954,-0.196429352,0.164256812,-0.183947499,-0.407321807,-0.20765099,-0.466255701,NA
32,22,0.150588484,-0.094130404,-0.506002196,0.15099872,0.060337276,0.20841947,0.201526648,-0.205488879,-0.317279273,0.403425102,-0.637029962,-0.25222083,-0.303666785,-0.149726872,-0.045523258,0.169087235,NA
32,23,-0.058153036,0.030715528,0.547778188,-0.088987346,-0.862912158,0.210228603,0.203049687,-0.485485112,-0.135597144,-0.155320521,-0.91690254,-0.584904837,0.158184063,-0.477714127,-1.228277337,-0.129012933,NA
32,24,0.326139707,-1.571344362,-0.96231445,-0.36811369,0.061667291,0.136962465,-0.104730723,1.06878209,0.465321719,-0.963844988,-2.596683334,0.824040453,0.562511668,0.446883143,0.684666491,0.163129018,NA
32,25,0.100167828,-0.118618534,-0.133203865,0.332346626,0.85987852,0.79585966,-0.105241901,0.18381772,-0.36999993,0.298005185,0.607541855,1.138591383,0.243423588,-0.177822333,-1.717051736,-0.454587653,NA
33,1,0.425444001,0.44338444,0.604291288,0.652250562,0.221884628,0.322316028,0.467519407,0.195987111,0.62740931,0.468399014,-0.088931882,0.209069448,0.214746105,0.770305284,NA,NA,NA
33,2,0.47404826,0.660656728,0.455549227,0.533574519,0.528340217,0.316225192,0.197537429,0.570004682,0.485932661,0.691537318,0.649918808,0.641177237,1.058259147,0.697888541,NA,NA,NA
33,3,-0.048549609,0.280214962,0.156446562,0.188138669,-1.327041229,0.845281694,-0.037023898,0.733705633,-0.521550234,0.504467797,0.567802457,1.030031213,-0.754141944,1.820909747,NA,NA,NA
33,4,0.339128674,0.504529666,0.339024911,0.615563426,0.506413307,0.601776414,0.449591112,0.073653707,0.174200712,0.501986753,0.048229134,0.321029549,0.063125815,0.298999266,NA,NA,NA
33,5,0.399514806,0.074743223,0.397437151,0.166056424,0.384070041,0.258569416,-0.010821091,0.035602988,0.036624931,-0.020438017,-0.118497889,-0.088618376,0.341893672,0.33109043,NA,NA,NA
33,6,0.248846212,1.022392096,0.593064214,0.414884032,0.596297755,0.673110436,0.033085792,-0.3804567,1.54672527,0.964756324,0.391813916,-0.312382213,0.731939386,0.155925784,NA,NA,NA
33,7,0.367018007,0.381816864,0.47645371,0.420580981,0.681957119,0.464831746,0.230614148,0.176220947,1.030902285,0.786534733,0.40440284,0.753326514,1.210863267,0.327039699,NA,NA,NA
33,8,0.430600289,0.280251438,0.586055673,1.005951462,0.513263906,-0.351302048,-0.507602836,1.066950889,0.44326105,-0.281642484,0.384172006,0.132361065,0.934860627,0.614673596,NA,NA,NA
33,9,0.431508925,0.325758989,-0.050412578,0.049722528,0.094979647,0.094409633,0.17359176,0.567771161,0.037313004,0.007561434,0.256169293,0.440229002,0.406852634,0.308499431,NA,NA,NA
33,10,0.282594436,0.313496806,0.429149448,-0.068434769,0.007915669,0.428415486,0.011863874,0.908807554,0.567433295,0.227863702,-0.166129127,0.041709614,0.334099044,0.637367464,NA,NA,NA
33,11,0.47078715,0.17976034,0.237069751,0.664182294,0.74933433,0.002431007,0.221771588,0.504908859,0.664377327,0.452686078,-0.035149206,0.778965398,0.720584032,0.84681573,NA,NA,NA
33,12,0.232867519,0.086301021,0.094373957,0.169539819,0.07710997,0.441382375,0.303618158,0.423077572,0.087856921,0.446364882,-0.314271875,-0.626157229,0.663077974,0.537010623,NA,NA,NA
33,13,0.09552417,0.592689091,0.780597485,0.459065249,0.580466159,0.658105558,0.347489344,0.155458152,0.12256846,0.551246342,0.358871614,0.365982477,1.239524708,0.875879092,NA,NA,NA
33,14,0.357176822,-0.065145329,0.224030722,0.662085448,0.469194438,0.390004363,0.064185554,0.04689598,0.474893459,0.333172163,0.253919124,0.171227667,0.341353822,0.538634951,NA,NA,NA
33,15,0.203898728,0.324756969,0.291153078,0.420108623,0.264741304,0.488981257,0.15675393,-0.298434243,-0.225049852,0.364160221,0.096133555,0.405944652,0.422067387,-0.004090242,NA,NA,NA
33,16,0.461968698,0.204578169,0.310034866,0.545255166,0.460991504,0.333090971,0.185343156,0.214609458,0.510465235,0.092050079,-0.095581536,0.200441509,0.402046109,0.04638085,NA,NA,NA
33,17,0.597196357,0.485156455,0.139709512,0.205851953,0.633987063,0.226781764,0.405810962,0.370845831,-0.370196945,0.097948937,0.495479013,0.377200794,0.3693183,0.4038928,NA,NA,NA
33,18,0.421747319,0.342162144,0.099282293,0.255504253,0.698590328,0.376994729,-0.148650203,0.643369642,0.423483971,-0.471211977,0.269923502,0.19073997,0.512464775,0.977023236,NA,NA,NA
33,19,0.535947282,0.517020807,0.450130961,0.746682436,0.587976264,0.171652538,-0.099274673,0.785394496,0.685647187,-0.23185492,0.423291792,0.678169079,0.624914834,0.357069657,NA,NA,NA
33,20,-0.144023134,0.19434075,0.12372096,0.143007958,0.221142343,0.55192156,0.299705831,-0.093428208,0.620309231,0.226616837,-0.609032101,0.157257954,0.281452994,0.462035371,NA,NA,NA
33,21,0.251403264,0.263471874,0.325939948,0.647128566,0.278066853,0.28714165,0.232635982,0.039791529,0.361843654,-0.047974264,0.044893486,0.000515543,0.190584217,0.570276435,NA,NA,NA
33,22,0.662416384,0.456104483,0.246345552,0.661654568,0.686316635,0.503417596,0.296857623,0.134267094,0.178166442,0.85516796,0.550748525,0.289294126,0.438038935,0.253561504,NA,NA,NA
33,23,0.295446609,0.216442405,0.380321165,0.33075278,0.549580876,0.385437643,0.658645834,0.65951554,0.360518049,-0.036882336,-0.136729526,0.794579,0.287532123,0.287172476,NA,NA,NA
33,24,0.254275981,0.446811721,0.504870359,0.506722196,0.879712386,0.319117547,0.232827428,0.592187503,0.221348228,-0.012259727,-0.100246316,0.197173851,0.567217593,-0.069114844,NA,NA,NA
33,25,0.38378666,0.468772022,-0.11495777,-0.684575156,0.244957496,0.388448723,0.033092173,0.209125431,0.335368985,0.156065079,0.356040017,0.239069318,0.282275206,-0.321201831,NA,NA,NA
34,1,0.070162301,-0.212399069,-0.335873945,0.14474363,-0.117877895,0.10961819,-0.507810491,-0.408589068,-0.045708026,-0.072702499,-0.189632089,-0.168331894,-0.351839255,-0.364340502,-0.0735565,-0.191558106,NA
34,2,0.24153337,0.390311747,0.066894156,-0.054182234,0.071289802,0.522483611,0.465020974,0.455390503,-0.189128242,-0.732820552,0.081458355,0.169083371,-0.033030483,0.271601077,0.211013606,0.80612758,NA
34,3,0.087167218,-0.307890049,0.25797297,0.12954793,-0.08105991,-0.120207782,0.07845022,0.115132378,-0.20581647,-0.207609504,0.280501452,0.024293028,-0.250502463,0.045947954,0.161967376,0.570423206,NA
34,4,-0.197548101,-0.501042066,0.047895545,0.079830187,-0.397887952,0.063765107,-0.013020962,-0.239145787,-0.136389156,-0.024204696,-0.056504331,-0.113945939,-0.131700874,-0.049253385,-0.059664955,0.243675906,NA
34,5,-0.455449847,-0.211045407,-0.173698536,0.041140578,-0.186629723,0.110065195,0.221548611,0.440882722,0.623931972,-0.273412262,0.091752388,-0.376155361,-0.667054272,0.431816416,-0.243300229,-0.340264059,NA
34,6,0.276040426,0.377778363,0.168363623,-0.172260946,0.398133344,0.241739357,-0.319163179,0.325701093,-0.061755977,-0.409737527,-0.457289184,0.131764017,-0.257575952,-0.047964584,0.434775213,0.01100142,NA
34,7,0.390066035,0.25674496,0.539281943,0.037425748,-0.842814679,0.371348308,0.6148407,-0.15492652,0.145621221,0.191770624,-0.318347488,0.649507069,0.078986713,0.526730574,0.014554753,-0.481729201,NA
34,8,-0.16008868,-0.416263413,0.081740772,0.586428055,0.347972491,0.001417218,0.223978121,0.549106018,0.406087515,0.464493066,0.251102353,-0.135952015,-0.281771618,0.143860007,0.972262751,-0.304863811,NA
34,9,-0.586109547,-0.050325825,-0.145197918,-0.67499586,3.43e-05,-0.010202842,-0.258303834,0.041410087,-0.312792464,-0.634492051,-0.08169664,-0.091927025,-0.403987816,0.070607718,0.012064415,-0.610333061,NA
34,10,0.26912398,0.089474508,-0.226334966,-0.083317765,0.017578622,-0.492956989,-0.111059786,0.083898012,-0.388352173,-0.453290026,0.044693497,-0.105636724,-0.746911062,-0.146636634,-0.194734142,-0.64080563,NA
34,11,-0.154314929,-0.142452234,-0.111609811,-0.158885336,-0.339772574,-0.021067752,-0.037078478,-0.217041476,0.034989152,0.072779194,0.024216045,-0.221376972,-0.081757905,-0.513285079,-0.228608492,-0.148664113,NA
34,12,-0.07590441,-0.164659866,0.542554421,0.020019735,-0.042617977,-0.054639202,0.030528018,-0.62765111,-0.234927864,0.17125601,-0.423663502,-0.129362804,0.191789777,0.343070325,-0.146736457,-0.481850453,NA
34,13,-0.181699957,-0.01880866,0.248233886,0.377678559,-0.185014077,-0.253925183,-0.113922977,-0.052963969,0.368658944,0.482620542,-0.385386883,-0.079129004,0.32728634,0.207255094,-0.048229938,-1.040092894,NA
34,14,-0.083216887,-0.353864639,-0.167565797,-0.158912628,-0.092244927,0.14779864,0.254893212,-0.575143265,-0.214361647,-0.114648424,-0.144371807,-0.132435594,-0.107648323,-0.453935697,-0.819768948,-0.116701603,NA
34,15,-0.378394091,-0.26314724,-0.369470436,-0.347159698,-0.441069445,-0.091453809,-0.183020999,-0.210477144,-0.221919814,-0.064909316,-0.229521299,-0.281163161,-0.18488266,-0.301456008,-0.290619535,-0.330946518,NA
34,16,-0.283976883,-0.748845949,-0.186062502,0.092636115,-0.020973114,-0.256501989,-0.273440004,-0.200474898,-0.318694198,-0.153484135,-0.175907589,-0.251835831,-0.262260967,-0.283441674,-0.377445813,-0.357964472,NA
34,17,-0.738423238,-0.130467055,0.124159136,-0.162585392,-0.058784803,-0.161560696,0.044456094,-0.180134771,-0.052387112,-0.065169119,-0.004349663,-0.010791071,-0.111942154,-0.334960601,-0.322436927,-0.3300435,NA
34,18,0.275867713,0.361450444,0.437203983,0.005630895,-0.19560982,-0.789006122,-0.00251478,0.485980829,-0.377293627,0.149861752,0.064055899,0.113150862,-0.461411652,0.008693099,0.012525863,0.424381421,NA
34,19,-0.630399773,0.942217888,-0.101478566,-0.325983056,0.345886843,0.074685545,-0.030546414,-0.058197282,-1.31949622,-0.901921993,0.728019707,-0.676570693,1.18315605,0.940312818,-0.724314968,-1.694868481,NA
34,20,0.002039991,0.13103704,0.194318256,0.063625366,-0.035025643,-0.032758251,-0.264879679,-0.268748555,0.254055149,0.014955457,0.091609047,-0.031656211,0.044979987,0.182116936,-0.492796165,-0.17576238,NA
34,21,-0.028796293,-0.96698603,-0.260193369,0.280325765,-0.688890594,-0.265791906,0.154295007,0.103502025,-0.439816542,-0.138759626,-0.176119268,-0.395154782,-0.217812797,-0.533210392,-0.138017823,0.083121448,NA
34,22,-0.111166569,-0.010658255,0.203937919,0.101451658,-0.13553039,-0.049544548,-0.007369911,-0.21640786,0.006452531,-0.314537648,0.127010596,-0.000297002,0.232271386,0.124582564,-0.075891478,-0.342755307,NA
34,23,-0.545591722,0.08346658,0.40408609,-0.191931823,0.05114359,-0.145066029,0.497589888,0.511649751,0.290360454,-0.99849097,-0.455577493,0.75429454,-0.186375172,-1.990341343,-0.809462914,-0.31331879,NA
34,24,-0.323268593,-0.142645636,0.458467607,0.737857599,0.742212616,0.118837155,0.23349561,-0.300053234,0.077239234,0.731215526,0.967780721,0.838733569,0.669813621,-1.472186834,0.476599199,-0.586149447,NA
34,25,-0.714407566,-0.282442383,0.493391609,0.615826087,-0.267337789,-0.091122434,0.339482023,0.225336875,-0.878597649,0.549889252,0.281845658,-0.135215057,0.134362109,-0.190048501,-0.470484824,0.882279806,NA
35,1,0.030595578,0.184423564,0.432288571,0.160342962,-0.08739475,-0.156729149,0.162496985,0.012062993,-0.090211273,-0.092636438,0.20133449,0.337384305,-0.228012249,-0.341237621,0.440123739,-0.234799242,-0.69759446
35,2,-0.301829254,0.250764087,0.412900998,-0.273698255,0.703715445,0.61992734,0.008867636,0.220329602,-0.056316811,0.185589433,0.388182423,-0.322812488,0.533070132,-0.205268678,0.408415499,-0.031305291,-0.623948693
35,3,-0.044710526,0.099457701,0.204816274,0.209787538,0.396006417,0.379888225,-0.429057635,-0.15259322,0.119349038,0.354524569,0.771422766,0.197064629,-0.261343352,-0.391485571,0.398713293,0.565760869,-0.095785316
35,4,0.02254362,0.040212225,0.209295335,0.245266526,-0.318040451,0.280225974,0.428038957,0.033799029,-0.101724806,0.249681365,-0.053391679,-0.137699761,-0.079855685,0.186255354,0.098516359,0.231088401,0.019185021
35,5,-0.318094888,-0.480258934,-0.051372945,0.606112273,0.372153156,0.172220244,-0.137695257,-0.149477213,0.17919282,-0.741033362,-0.15073408,-0.287043909,-0.304932187,0.088774573,0.007747162,-0.236998114,0.18449805
35,6,0.157556839,0.119486921,-0.332143433,0.26822203,0.438259984,0.098563096,-0.056626115,0.121419498,-0.112906061,-0.263457229,0.025590234,-0.10873087,0.133880792,0.373454639,0.062239718,-0.083275345,-0.180147642
35,7,-0.104739509,-0.588869183,0.091627899,0.451623144,0.505101508,-0.617292279,-0.289173104,0.164492681,0.006321206,0.440251406,0.478761155,-0.603055164,0.235174068,0.195566579,0.038924783,-0.114463939,-0.531649779
35,8,-0.382885847,0.019076522,0.245498919,0.080572915,-0.396455941,0.205663267,-0.139674864,-0.140097196,0.321713944,0.248066108,0.117147561,-0.092189247,-0.206286954,0.135965897,0.121884282,-0.099277295,0.254159084
35,9,-0.153243881,-0.107795665,-0.145474508,-0.051252311,0.045736873,0.028245643,-0.091185161,-0.067303328,-0.225941484,-0.261476365,-0.087755373,-0.28445302,-0.259593879,-0.179548898,0.013689703,-0.10646971,-0.325198004
35,10,-0.129458249,-0.151105598,0.260937965,0.272722659,0.39933291,-0.155825144,0.185710445,0.054844723,-0.111955781,-0.177623248,0.451729438,0.291615427,0.069463627,0.14478944,0.193270542,-0.212041665,0.054275965
35,11,0.099541668,0.07439092,0.465726361,0.099029484,0.246756636,0.514413475,-0.080637913,-0.020656305,0.10962269,0.295840883,-0.10100788,0.213879863,0.059326691,0.008739022,0.396125511,0.233212948,-0.208272708
35,12,0.245612088,0.08821498,0.133351939,0.170333305,0.33400883,-0.108731999,-0.152633216,0.122678054,-0.16239094,-0.045512801,-0.103457244,-0.154700203,0.180384875,-0.078852245,-0.03789262,-0.139956434,-0.188586802
