Age,Model,Trial,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
J,I,2,15,-68.2592,-65.66464,-20.84608,-45.58016,-8.74528,-222.19424,30.00768,-50.60928,2.6672,-256.40576,-229.97888,-134.82368,194.65952,351.5808,309.62016,684.15584
J,I,2,16,269.4096,82.29728,357.99904,130.3872,287.85824,304.32576,184.9456,294.55456,250.0352,242.51424,272.6336,236.61472,390.43392,345.78528,321.9216,445.72288
J,I,2,17,96.06592,73.00768,50.75104,133.25856,49.06848,74.20672,91.312,108.53152,105.14048,109.57248,122.63808,130.29984,94.032,160.2896,160.28192,196.29728
J,I,2,18,178.57568,45.99328,320.03904,85.88608,114.17568,199.86656,214.45376,196.04832,247.09056,240.35328,277.4064,384.23936,329.42784,282.064,420.69696,513.29152
J,I,2,19,141.18016,135.04512,189.29344,331.10336,225.70144,250.50016,293.76704,502.7936,432.24192,162.04704,442.95008,484.59072,632.25856,841.45408,1059.64896,1338.1376
J,I,2,20,44.98912,33.69152,42.20576,23.55584,105.84064,41.70656,68.81696,99.9904,94.2096,93.45952,85.76608,111.39968,121.4272,138.10368,245.6352,340.62752
J,I,2,21,126.86496,359.0032,270.4224,371.30208,319.5408,334.99136,341.96832,335.3232,356.31744,416.66272,323.9168,401.66976,470.96576,469.52832,520.28096,511.21344
J,I,2,22,42.47008,273.97248,136.37568,235.30976,154.43424,235.90752,194.78912,204.9728,212.46208,189.80384,248.7808,268.61024,182.86592,253.67456,288.53024,240.16832
J,I,2,23,261.32384,53.37088,191.17024,119.36416,133.15584,154.06656,178.69856,291.52544,285.03104,200.99712,206.91648,316.62208,337.33696,416.17696,506.00224,472.5184
J,I,2,24,313.88352,179.91168,348.0528,296.35872,376.70592,269.5072,390.95584,406.14528,535.99488,411.67168,434.68704,469.88736,445.07424,733.97408,613.73984,814.91712
J,I,2,25,139.5984,591.58016,332.6704,573.69792,516.67968,522.04,440.43136,482.46496,482.62272,485.58368,602.10336,590.07072,638.15328,652.56704,621.8944,802.66528
A,D,2,1,-51.1936,-16.45984,21.76768,-22.75968,-2.57312,-7.38528,-43.00672,14.83136,-24.96224,0.78272,-14.1632,-2.32064,-7.94176,9.9712,28.98624,-8.14592
A,D,2,2,38.576,-10.27872,52.57088,88.23072,35.96832,-35.17408,-75.01664,37.66528,192.656,100.65632,40.81024,160.56768,-143.02336,138.6864,54.39296,100.69536
A,D,2,3,-32.0976,-32.95776,-106.31936,-2.40544,44.10688,-26.81344,-0.60768,16.5808,77.81024,-1.50208,100.54112,-2.31808,-97.9984,-18.2848,-10.44544,-57.24832
A,D,2,4,26.46752,-41.9056,25.14944,42.22176,-32.11456,16.20448,0.84416,11.93984,37.97216,44.3456,0.46112,54.16544,20.72864,36.13568,24.89504,42.43168
A,D,2,5,-10.12192,28.88992,-60.20224,-18.56864,16.63648,-15.46144,38.13248,34.43968,12.72416,40.31488,35.2608,5.7728,19.87904,-10.44128,25.70784,-8.36448
A,D,2,6,-4.00096,-23.9968,12.0112,12.23872,77.12512,-32.3744,-0.80928,-0.39616,35.12928,53.9392,-1.86784,67.0784,2.48064,16.28096,30.57376,92.35904
A,D,2,7,18.31232,-84.9456,65.96512,39.32896,40.54624,-109.88896,26.94752,36.07712,108.84992,3.53152,139.31264,50.59872,97.52064,104.38688,77.99968,116.98592
A,D,2,8,39.73568,-3.1056,-10.92352,-11.8272,21.13376,-87.91808,7.93376,-37.38592,186.03872,-0.13504,-16.61312,70.69376,40.47584,101.02976,-80.86304,41.03712
A,D,2,9,1.38784,3.9392,8.22656,41.5584,3.51392,10.2384,17.18464,-22.73536,33.77664,23.42016,-32.48896,2.41216,-13.46176,25.04288,12.82368,-8.21312
A,D,2,10,-0.09792,31.72,11.25312,27.70368,34.59648,4.4224,-5.75008,-45.39456,12.90688,38.60224,63.94464,29.25024,1.80352,13.87488,47.65824,41.14208
A,D,2,11,78.59104,12.01056,80.2608,-18.76416,29.97152,-3.65952,8.96128,-32.64192,35.112,-5.44672,30.96,56.24288,-21.30048,29.8256,59.24032,77.672
A,D,2,12,5.72864,-15.97728,-52.96288,-7.2208,-15.52928,-52.72032,21.98016,25.944,91.67424,43.17856,-13.80576,14.35168,-39.3872,51.62688,32.4192,82.85152
A,D,2,13,66.49024,-19.56224,29.2256,26.28224,13.04096,-46.71456,0.928,7.04224,11.36096,-19.34176,20.63264,81.27392,-148.1552,-34.23584,16.8048,27.31232
A,D,2,14,-38.83168,-73.51808,59.67776,119.5344,-5.57344,-51.01792,53.24672,113.4848,31.22592,60.48256,40.42624,-0.94912,-87.73312,104.72544,115.92896,99.8944
A,D,2,15,0.71104,9.8832,57.47264,40.7248,60.85216,87.51904,38.77248,68.50496,111.08064,104.63744,156.4864,218.91232,-40.17824,214.94208,228.98176,301.80672
A,D,2,16,49.11264,28.85568,17.66304,57.39072,20.62048,17.72832,71.42976,90.59584,49.27488,19.6192,23.9152,22.3552,-42.8976,21.0576,36.19392,-1.49792
A,D,2,17,-7.96032,-8.34336,15.01696,12.57536,-6.76544,-28.05824,6.8448,-14.57152,18.63936,-31.91552,3.89856,7.5056,1.69152,-1.73664,66.53632,-42.352
A,D,2,18,34.31232,82.63072,-13.95136,69.78784,6.26528,16.56192,30.7552,32.29664,62.78368,-6.06176,113.99936,66.7024,18.83488,109.84864,9.62336,102.25728
A,D,2,19,52.28672,56.51392,104.51008,5.38272,-31.10368,-26.04768,54.312,77.9824,199.34784,7.53824,110.35616,228.16608,-45.17728,196.63616,300.7312,164.8288
A,D,2,20,11.1888,7.94688,-28.05024,35.32544,-18.42016,9.41088,-21.27136,-21.66048,30.29344,20.50464,37.23104,9.76352,-7.11296,-3.39904,-32.25536,40.9536
A,D,2,21,38.02112,-25.19616,-83.11808,26.07808,32.20128,-18.23808,21.0352,24.976,-1.68288,-13.8976,-18.46496,-6.38528,-90.16576,12.65984,39.6144,107.70112
A,D,2,22,-25.71648,14.8736,-19.29888,51.12704,10.67392,-48.2592,-10.23712,-0.45504,75.9616,-49.04448,-21.24032,-23.52096,43.3456,-28.74304,-18.3856,11.72864
A,D,2,23,-5.19168,33.81312,8.7136,-2.53184,-3.312,-41.08992,32.44256,-10.91904,17.1568,15.19552,8.65408,-17.69632,-4.19584,53.4688,-34.528,78.50816
A,D,2,24,13.984,51.72864,-31.8208,7.17952,-20.26432,23.03616,-32.60736,63.37856,36.24448,67.27392,85.96704,26.18912,40.27776,55.15648,12.13984,-12.54464
A,D,2,25,-40.4304,19.3392,-33.18976,120.70848,16.20896,-28.9856,-8.02176,9.04704,48.48672,-53.10752,-51.16576,-17.70944,22.03872,73.52288,57.85088,-29.86464
J,D,2,1,-3.20256,44.06208,5.51232,52.1872,64.03072,52.49024,9.1152,32.29888,72.66144,76.512,57.16032,-15.53248,-6.4032,-17.12896,67.6704,61.84
J,D,2,2,11.38016,133.7168,142.78688,227.81888,377.83456,216.71392,514.61664,314.5728,405.92992,208.07424,483.15968,669.23648,537.43968,726.6816,812.4064,765.4432
J,D,2,3,-10.1088,181.02624,43.29472,186.584,65.38528,75.37312,126.14624,240.91104,159.87008,187.33792,318.1696,182.6624,180.69184,391.52704,200.81504,438.2944
J,D,2,4,101.57536,98.93888,182.14272,109.88736,90.2032,102.93152,49.91744,147.05088,144.46752,110.6704,60.5696,128.58752,-10.40064,57.38944,57.3344,73.8544
J,D,2,5,176.09504,84.87776,65.11648,146.85376,120.67776,32.69632,151.20992,52.53152,79.72832,40.59488,74.09376,81.78496,67.90688,68.02656,59.18784,67.58848
J,D,2,6,23.18752,173.16352,163.22208,214.9072,105.50656,213.3968,32.47904,348.42272,249.09312,284.11456,132.97504,173.26016,249.88384,273.5984,281.29856,235.86464
J,D,2,7,155.34464,262.61344,206.06016,358.61504,293.0912,399.9216,336.13536,388.84608,516.51872,341.17408,420.99776,558.93408,310.28768,849.0032,832.15776,682.53792
J,D,2,8,54.42976,147.12928,89.19488,217.79648,189.52224,223.93376,184.20288,272.61568,256.52224,315.66368,385.67136,341.9472,302.256,353.32288,477.08,565.65472
J,D,2,9,135.14784,3.65216,67.55072,48.4928,51.37408,50.0976,22.88768,15.99936,28.15776,82.54624,48.27392,28.03808,-10.19264,58.45472,80.25632,67.54976
J,D,2,10,98.664,28.2608,122.86464,90.45024,70.57024,62.0864,99.07296,135.6832,60.47968,92.11552,60.3952,81.816,5.41408,137.21664,82.18048,129.88992
J,D,2,11,19.0848,201.02944,246.17632,304.44352,96.17664,157.37376,176.7312,253.6976,188.81376,126.57216,227.04448,228.75712,220.63808,225.90592,238.528,274.91872
J,D,2,12,65.98976,158.76992,98.31872,301.68224,17.76928,166.0208,173.52832,164.39968,135.69536,188.6592,206.52096,193.07872,72.03648,145.44448,163.23808,218.208
J,D,2,13,8.01952,85.18176,78.98048,126.52416,60.8864,62.99456,147.51584,170.06272,181.75136,209.63488,138.42368,194.91456,212.26272,158.70432,188.40192,122.84864
J,D,2,14,196.912,232.0688,179.76512,312.1072,357.7712,152.02528,319.56288,469.3184,515.44384,359.99904,615.45216,478.0784,461.04736,681.55104,398.8144,816.01408
J,D,2,15,167.8032,109.96992,219.85984,232.43456,322.67008,241.84832,469.40192,540.1632,631.90752,671.98624,626.67264,700.52512,855.736,1207.81184,984.90432,1203.90112
J,D,2,16,159.88608,-4.37056,263.54912,32.5552,167.47008,214.68704,35.9424,255.0592,206.7792,204.19488,200.71712,143.3744,260.99168,206.17472,171.51392,297.06784
J,D,2,17,46.80384,45.05632,9.19328,125.64672,-1.1536,7.1504,53.13024,70.14976,98.3776,82.33376,62.73984,39.05152,-38.23904,84.09152,108.43872,116.81376
J,D,2,18,150.07552,44.52736,323.08704,66.03328,64.10688,161.99968,179.40384,159.90624,255.52288,227.96448,298.36512,379.88448,213.03744,191.14336,262.56608,341.81632
J,D,2,19,179.28992,168.432,296.75904,450.08864,315.23072,280.7584,349.19264,591.57888,621.41792,355.97504,517.00416,555.81216,454.87264,794.32768,959.50752,1067.06976
J,D,2,20,32.28928,27.88256,-19.27616,-4.27072,83.78848,28.88928,52.88224,72.98784,89.8336,102.31392,102.68832,119.28672,73.22816,76.16544,141.99008,234.02336
J,D,2,21,49.04064,118.96064,70.6976,160.35904,172.47776,69.85344,129.904,56.52352,142.50144,222.91616,0.86176,179.968,118.85536,133.5024,210.17536,148.33216
J,D,2,22,8.80608,70.62656,14.45824,97.50848,17.1488,69.66688,56.1568,23.88352,147.47392,70.16448,132.76224,129.4256,44.38336,137.44224,146.4576,82.07456
J,D,2,23,176.00384,17.19008,132.01248,51.38304,-10.04032,34.38048,98.8032,249.2304,229.04384,127.0448,85.02592,216.17472,150.32,276.24064,285.21344,209.41568
J,D,2,24,168.00992,28.07904,167.34464,157.8656,185.47008,25.92992,187.31072,221.46336,403.18272,243.69472,223.98944,170.64704,-0.26848,421.13024,121.92384,291.9408
J,D,2,25,68.07744,138.66144,45.44032,322.29056,307.9584,120.81216,109.63232,98.91616,216.82144,164.83104,312.84032,255.26208,214.19872,248.95552,187.50432,340.17344
A,M,3,1,-77.8464,-71.59808,-47.76672,-68.26112,-72.21824,-69.25728,-124.19936,-148.30208,-89.82304,-81.58016,-101.16256,-154.0096,-97.71744,-84.41984,-47.69056,
A,M,3,2,-10.85632,-3.97984,-38.2544,-2.83264,-5.91776,-10.31584,3.7536,-17.19584,-46.48224,-46.3936,15.12064,6.68544,24.13216,12.51104,-22.04928,
A,M,3,3,2.6624,-14.35936,-36.42176,8.2144,-1.99616,-3.0592,-9.3664,-9.79584,5.6368,-11.71072,-52.18912,-31.21952,3.7792,14.17344,23.13728,
A,M,3,4,-30.976,-40.97152,-7.83488,-34.26912,-40.37376,-12.0512,11.28928,-4.696,-15.89344,-40.3568,-30.22304,8.45088,-33.8304,-40.72384,-15.67744,
A,M,3,5,6.464,-40.72832,8.73792,15.51904,8.86016,21.73952,41.88416,45.80032,73.73632,60.824,43.3344,59.90688,71.70912,49.81824,63.70144,
A,M,3,6,-197.704,-179.50336,-217.52544,-97.66176,-121.77984,-129.65728,-239.06144,-286.8544,-150.02912,-209.22496,-200.89728,-113.9376,-148.58272,-219.5424,-171.6016,
A,M,3,7,-87.74176,-53.10976,-86.9312,-61.056,-49.27968,-28.50176,-55.83552,-94.8336,-30.75456,-57.07456,-100.70112,-150.62784,-98.3248,-61.55712,-51.9344,
A,M,3,8,-121.84384,-51.38592,-45.41472,-72.24864,-86.06208,-67.86944,-88.58144,-145.22496,-141.62784,-154.8064,-31.56256,-85.41184,-134.0912,-76.83872,-76.78176,
A,M,3,9,-75.29824,-99.00544,-127.44928,-104.02336,-71.81504,-93.20384,-76.24704,-88.10944,-69.09856,-60.85952,-61.78272,-57.5968,-84.48352,-93.62912,-35.37184,
A,M,3,10,9.6528,-72.03328,-86.82144,-27.76576,4.40192,-11.57888,-35.34944,-52.52768,-37.23296,-49.84992,-72.26784,-45.40544,-1.6768,-29.5632,-22.61504,
A,M,3,11,-105.128,-64.98048,-39.85984,-97.04128,-77.93728,-37.16992,-83.06272,-119.83456,-80.98592,-0.63424,-32.58272,-48.06528,-61.78464,-34.53568,-17.27872,
A,M,3,12,-84.32512,-127.384,-53.52832,0.47424,-56.51104,44.29312,-55.49056,-72.42336,-82.52736,-72.84672,-111.33952,-126.33216,-54.00896,-57.48736,-125.21248,
A,M,3,13,-53.21344,-57.53984,-86.6416,-30.74752,-51.3456,-50.04992,-64.9488,-92.34016,-56.1152,-121.70752,-114.13504,-119.24512,-63.01312,-67.68256,-103.70656,
A,M,3,14,-21.3632,-11.6704,-50.54208,-33.87392,-52.15776,-94.0624,-90.43136,-152.1792,-103.46176,-83.27264,-48.70368,-109.728,-113.76992,-133.31872,-50.0096,
A,M,3,15,-117.4064,-61.91712,-93.73856,-86.53312,-91.22048,-144.4656,-88.71872,-129.09824,-103.3488,-95.38272,-133.67616,-172.3536,-153.5808,-132.22688,-108.21376,
A,M,3,16,-8.63104,9.80448,-10.14848,1.73792,-21.50976,1.34272,11.5456,-13.03712,-6.59936,10.0896,-1.09184,-0.27392,-20.14912,5.38976,15.07552,
A,M,3,17,-4.16576,-72.37632,-62.62016,-16.17504,-11.03232,-32.50464,-46.2,-30.12512,17.47456,-45.89984,-44.69568,2.15232,18.21376,-4.49728,-39.23392,
A,M,3,18,-375.86656,-312.39872,-381.9904,-391.5168,-509.97056,-480.31136,-542.61056,-556.17696,-567.88256,-551.28224,-544.40576,-613.39776,-672.0752,-682.40736,-670.4368,
A,M,3,19,-161.06624,-194.07552,-221.96992,-203.75968,-242.49088,-186.01632,-230.464,-289.57152,-295.04384,-325.42432,-208.48032,-189.81056,-208.52384,-286.83648,-309.07424,
A,M,3,20,-94.60992,-42.176,-6.36768,53.9536,-7.39552,-4.56704,-60.07392,-65.65952,-35.52832,-22.31968,11.57344,12.02976,30.62432,43.24256,41.40672,
A,M,3,21,-47.73344,-17.48608,-45.22912,-3.98304,-54.4256,22.99072,-28.60576,-63.62272,-49.79136,-25.14048,30.92288,-4.608,43.71168,22.77888,19.56032,
A,M,3,22,-34.85888,-51.49568,-49.85216,-71.54016,-25.78208,-47.74208,-58.02464,-95.23136,-89.84736,-40.48512,-41.49184,-82.99872,-19.7456,22.83232,-29.57408,
A,M,3,23,-254.73888,-252.02272,-264.42816,-221.18944,-287.21728,-257.63552,-324.68096,-381.71904,-408.02528,-335.14304,-366.08576,-392.52288,-517.72096,-507.20096,-393.50112,
A,M,3,24,-239.56,-204.08128,-248.75744,-257.80608,-286.23552,-206.70752,-266.11584,-356.10464,-372.71232,-363.048,-394.256,-408.70944,-335.6688,-272.37632,-352.52864,
A,M,3,25,14.26176,10.62688,35.83104,54.50656,50.07168,34.77728,61.41344,47.01696,48.4208,41.32832,22.85152,12.992,51.02624,17.84864,32.14976,
J,M,3,1,-13.2912,53.37344,-3.69664,76.98592,19.93984,-26.18016,-51.624,16.96544,56.95648,-12.20736,-9.92928,47.43168,17.32096,65.8016,109.5024,
J,M,3,2,17.7072,-37.34912,38.14624,-2.14272,-29.24896,4.1248,-31.06752,-50.35232,-17.83552,60.58816,36.83744,43.57568,-4.99072,-14.7152,-24.12,
J,M,3,3,-30.14656,-33.23744,67.43936,19.50304,24.3696,-16.96928,-18.56576,49.56736,7.63008,-70.63712,15.10112,45.11104,90.52416,74.27392,80.14016,
J,M,3,4,-38.4048,45.38304,-33.86304,-12.9552,21.32224,44.04704,-2.69408,3.55744,-48.0384,15.80256,73.37216,-62.28128,-9.44224,33.2944,-17.824,
J,M,3,5,-6.88608,74.00448,55.62976,114.02784,88.77856,151.08256,76.71616,146.71808,99.02144,116.74272,119.42048,162.68512,111.65024,163.01952,234.41984,
J,M,3,6,-94.81568,-118.768,46.54496,-49.18528,-77.6896,-219.89536,-182.86144,-9.41856,-115.5376,-131.0672,67.4672,-95.75072,-162.296,-41.25184,70.43872,
J,M,3,7,-19.57152,-108.584,-46.40064,-61.05632,3.74848,-87.82304,-113.6896,15.09824,-65.7408,-145.9888,-173.30784,-33.87264,-1.19872,-11.13728,-89.54528,
J,M,3,8,43.34784,-13.18208,-39.7488,-99.23808,-6.51488,-56.03808,-159.4,-166.14976,6.99232,81.94176,-47.2816,-160.91008,75.00512,72.98976,73.93376,
J,M,3,9,-24.42688,-14.28384,-1.76032,59.18656,-14.45088,74.66976,2.2416,17.97248,96.71648,-16.96128,37.65152,-30.6432,10.53088,111.8032,134.21856,
J,M,3,10,-48.67904,-45.97664,108.11744,86.22944,24.19552,28.21152,6.33792,31.99296,-7.72192,-19.54336,42.72768,80.776,78.64256,46.27872,139.01504,
J,M,3,11,40.128,45.24352,-72.45888,95.0816,45.66112,42.88384,-24.1424,55.69312,144.7984,37.07552,67.80032,25.0688,108.66912,111.80896,158.89824,
J,M,3,12,-42.34912,71.80672,139.57472,-9.3936,181.82592,-103.73984,14.2448,0.51808,-4.69024,-42.59296,-11.504,143.61984,43.9968,13.00096,89.0816,
J,M,3,13,-1.91072,-68.44768,95.20128,-20.69088,2.93184,-37.17056,-5.01952,47.21472,-103.44,-56.22144,-22.448,24.71904,-2.60416,-81.3728,126.5616,
J,M,3,14,-8.31552,-50.83904,16.02368,-7.89248,-96.24576,-54.19232,-168.02016,-64.46176,-11.016,19.896,-80.64512,-101.86688,-89.34368,91.76672,149.33312,
J,M,3,15,30.16768,-8.68928,8.05376,-59.56224,-149.15168,5.26464,-101.6128,-73.7488,-57.976,-71.7552,-168.90368,-31.85568,12.02784,54.74368,231.1104,
J,M,3,16,40.3104,-3.0608,45.40576,-10.3712,33.00768,23.6688,-22.0336,37.31808,13.74272,13.43872,16.62688,-30.63968,42.2672,37.97344,-41.18464,
J,M,3,17,-19.89664,89.64864,127.99904,71.88832,28.95232,77.48256,99.15072,127.8976,-6.88768,21.41888,125.98528,90.51968,36.94016,35.392,33.6752,
J,M,3,18,-228.5472,-386.38912,-342.57888,-515.27552,-390.19264,-514.10368,-509.19072,-526.8176,-466.49504,-480.25728,-544.43136,-682.71008,-506.30592,-502.78976,-257.57888,
J,M,3,19,-175.54848,-178.6448,-158.82432,-210.44768,-96.10784,-225.24416,-307.1888,-256.69248,-303.91712,-50.6592,-39.41504,-224.29248,-275.05312,-296.88192,-68.2864,
J,M,3,20,53.27104,103.17856,223.78656,62.7536,139.61312,75.68864,86.81056,95.96544,136.46368,151.86912,140.64832,128.51968,232.91968,124.73088,149.83744,
J,M,3,21,37.73984,19.0448,122.44128,-4.16224,158.66592,1.29248,-3.22656,22.67232,56.8496,97.61408,40.51712,190.97056,57.23584,121.74208,47.30944,
J,M,3,22,-33.88864,3.9504,-68.92384,66.74304,-72.064,23.59264,-81.92,-15.85312,69.02976,-9.50048,-29.66848,79.27264,55.19264,18.55328,211.91072,
J,M,3,23,-237.67136,-247.89056,-159.85088,-269.54336,-202.52704,-395.1152,-361.25504,-333.07168,-286.44832,-352.9792,-327.70272,-523.07808,-363.3632,-249.6096,4.65952,
J,M,3,24,-95.6208,-107.25472,-217.21056,-221.87136,-42.12512,-231.91424,-323.7984,-342.72288,-263.7136,-290.36192,-336.71616,-181.73024,-100.93056,-229.3344,0.99168,
J,M,3,25,141.83008,217.28544,193.3328,166.2944,181.56544,228.14272,121.12992,209.54496,201.41376,107.8128,155.28544,178.83328,135.61056,204.28928,188.80928,
A,K,3,1,35.51456,2.7248,63.41344,34.1104,28.65792,27.7792,-7.73856,-7.42272,12.86656,8.46752,10.33984,-30.40832,12.17056,19.39776,39.42336,
A,K,3,2,-9.44288,3.59712,-14.6272,6.752,-3.82688,-2.77024,7.12608,-7.59776,-14.91968,-6.70272,20.84288,-3.68384,25.91072,25.52032,4.4672,
A,K,3,3,6.40128,-2.59776,-5.86464,8.77472,-4.12416,-2.19904,-0.18048,7.20576,-4.12736,11.69664,-3.67008,2.60864,21.52736,17.97216,38.63872,
A,K,3,4,-1.34848,-18.43904,-3.31648,-5.3184,-10.51264,-1.87168,2.21792,-3.88096,-2.30496,-0.22592,-11.39072,-5.81568,-8.28736,-22.64992,-1.58688,
A,K,3,5,64.32032,14.35936,78.1008,54.12512,68.89152,68.7792,65.59104,65.37728,93.4528,102.368,94.22176,112.17728,107.4928,116.74976,121.87232,
A,K,3,6,-108.0464,-99.10272,-140.1616,-77.94528,-93.57056,-71.66464,-130.2928,-197.5904,-116.4384,-133.2032,-84.47232,-97.42016,-110.39136,-113.02016,-48.61952,
A,K,3,7,-100.49248,-71.54496,-96.85696,-59.07712,-61.4848,-62.6512,-85.45824,-114.99968,-87.22656,-97.04288,-88.2976,-118.99616,-110.9168,-110.60224,-85.73184,
A,K,3,8,-112.28544,-48.04928,-76.18016,-70.02944,-67.89312,-66.56128,-90.99872,-103.4544,-67.47072,-139.41952,-60.37184,-97.0048,-66.75264,-82.3152,-76.59776,
A,K,3,9,73.62944,25.0512,40.29952,51.09632,52.904,61.19136,41.13056,46.42496,73.26624,27.03648,63.432,58.91872,74.27808,64.53792,65.05824,
A,K,3,10,32.07808,0.64416,13.94624,20.64832,32.85984,28.02784,19.05184,3.6784,11.65728,29.05664,7.41216,30.2832,42.82976,24.63616,48.77408,
A,K,3,11,18.53248,16.2384,54.7872,28.75712,30.54816,73.1856,27.11552,22.60352,40.33248,83.5456,61.6832,67.38144,59.19264,56.00768,62.32672,
A,K,3,12,-4.79776,-32.44096,-1.71648,40.54816,-2.82688,47.71072,2.04576,-17.58496,1.78016,34.78272,6.68448,7.83552,14.464,14.7152,-15.30336,
A,K,3,13,-5.44832,15.04672,-11.7744,7.04864,11.20832,22.43008,21.63392,-32.53792,-0.49088,-20.87808,-9.5312,-31.72928,-4.20768,-5.83328,-25.2448,
A,K,3,14,-18.0192,-16.3488,-28.72128,-11.85216,-49.0464,-56.62528,-52.096,-95.53856,-45.21856,-63.09248,-55.93632,-79.25248,-45.82944,-55.45536,-23.81056,
A,K,3,15,-63.43648,-24.2048,-65.34688,-46.8992,-53.0528,-78.22176,-53.18784,-116.39616,-54.21472,-50.80512,-64.4752,-45.86528,-69.95904,-56.28544,-60.34528,
A,K,3,16,6.24768,21.25696,9.17184,17.39904,1.20096,11.71392,11.81856,4.96544,0.3696,23.84768,1.1136,13.87808,5.9968,7.58112,16.18528,
A,K,3,17,75.80512,67.36064,49.51008,81.29568,95.8656,82.8624,57.22112,54.93056,78.76064,51.9456,69.09152,59.67264,75.61024,72.91136,42.60544,
A,K,3,18,-258.21536,-219.77536,-279.58176,-231.83008,-348.33664,-297.80096,-368.75264,-420.01536,-396.96992,-383.38304,-403.25312,-412.50592,-425.912,-444.55488,-466.29632,
A,K,3,19,-124.85024,-160.89088,-171.0592,-132.91424,-170.41472,-123.9168,-176.79072,-222.85184,-205.03296,-188.0448,-192.7728,-221.34816,-173.90656,-220.8608,-181.26784,
A,K,3,20,37.99808,60.44416,104.096,98.25824,99.20576,92.77664,63.19744,63.32576,66.86144,75.4176,79.43904,112.57984,127.95712,109.5328,166.37152,
A,K,3,21,19.30944,66.9072,41.27136,72.99136,39.76224,84.2496,32.8432,22.71264,43.01504,40.68512,99.63328,72.40128,92.288,79.77344,104.92832,
A,K,3,22,-6.05216,-7.79104,3.4128,1.61184,15.89824,21.70848,3.41376,-22.06976,-29.45376,6.03648,19.336,-12.11712,10.03808,89.4032,60.71648,
A,K,3,23,-269.19264,-269.59712,-275.87104,-255.06176,-320.34048,-286.8784,-325.2624,-423.40544,-419.46464,-376.15456,-420.40448,-431.19936,-459.68288,-470.17984,-439.0896,
A,K,3,24,-130.832,-113.74112,-183.51648,-128.92832,-146.06656,-155.69856,-164.02368,-260.39648,-202.54208,-227.50912,-243.20416,-213.22656,-211.02336,-173.76064,-202.68096,
A,K,3,25,140.74176,131.73952,143.64032,148.2432,167.90624,145.44544,165.83648,148.0416,136.98816,135.096,122.7856,107.00384,135.13216,101.2672,123.50144,
J,K,3,1,-0.73472,153.03712,61.78432,127.80064,72.61568,54.10944,62.84928,22.58656,70.7104,52.3952,69.20096,79.76992,62.05856,72.08992,191.58496,
J,K,3,2,18.81664,-3.97344,27.81056,-18.51872,-22.47392,-2.4992,-23.77984,-5.0752,23.53056,22.02176,-3.61472,43.47744,15.97472,12.44512,68.12384,
J,K,3,3,-30.60352,8.46848,26.49504,-1.552,19.74784,-14.49792,3.57536,2.96352,47.7648,-1.76416,18.3776,29.77792,55.64832,83.21536,56.31584,
J,K,3,4,-32.51552,6.75008,2.99776,-0.11616,-4.46752,-5.05824,-6.78336,15.53408,6.9456,8.92736,5.51776,-8.8688,-5.50336,28.6256,11.07008,
J,K,3,5,8.7232,124.63456,29.62816,154.16512,95.39712,107.48192,63.184,132.51936,145.71552,154.26528,165.04192,151.43776,191.73344,187.16576,267.24416,
J,K,3,6,-101.97152,-128.056,-75.06464,-98.76288,-68.99424,-138.37088,-194.11712,-119.53664,-108.32928,-51.62304,-109.67616,-140.05344,-71.25664,6.54272,127.21024,
J,K,3,7,-61.11744,-131.7616,-50.26816,-107.39552,-74.3744,-143.67136,-144.96992,-100.70176,-115.59104,-109.1216,-147.08544,-127.4288,-130.55584,-87.86816,-77.85504,
J,K,3,8,19.34656,-113.6656,-36.62336,-89.5616,-50.89472,-99.01248,-123.17696,-94.63808,-96.35456,-45.592,-125.86944,-66.2768,-59,0.4848,65.424,
J,K,3,9,41.92768,130.45344,112.048,85.82688,116.78208,103.34272,75.36064,124.5984,64.55232,93.176,97.99808,114.3696,133.43904,97.64768,179.00064,
J,K,3,10,22.04384,60.14848,72.376,53.89664,40.0944,65.40288,41.34464,38.9968,73.89728,29.38048,82.16544,60.15648,95.61344,107.10496,110.60224,
J,K,3,11,64.64896,91.7488,64.39104,136.89024,118.14368,98.03776,92.08064,107.41664,127.5744,83.66208,142.64352,105.01888,112.4448,127.15008,159.19424,
J,K,3,12,-0.66016,22.728,91.80608,14.92544,72.86016,-34.93344,26.02208,69.29024,94.47392,29.488,93.81696,85.78656,46.28992,95.73056,131.81504,
J,K,3,13,53.05696,-17.90304,58.28224,31.25856,47.776,30.75232,-8.51008,50.79904,0.11488,11.90528,-1.7808,9.08352,1.1824,-25.90976,57.52672,
J,K,3,14,-42.91616,-23.86848,30.23488,-45.10048,-42.85696,-36.45024,-125.15712,-36.46944,-65.5824,-64.96928,-56.99616,-45.4224,-40.14496,12.11328,70.0048,
J,K,3,15,24.56928,-40.2064,26.8176,-72.62528,-94.86912,-31.96,-166.16224,-37.89344,-56.76512,-37.59904,-30.09344,-55.57152,5.98464,-0.52224,93.80928,
J,K,3,16,43.86688,14.86848,53.19872,5.75264,31.47552,-4.87008,13.59584,23.42464,32.06816,-0.12224,35.85824,4.4928,22.04704,24.25856,26.0272,
