"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WSR_M_A_S2W[21]",0.983286762003682,0.00395716719556801,0.974993065488938,0.980757623420461,0.9834381401798,0.985986246865234,0.990799744466111,1.0408814657336,93
"WSR_M_A_S2W[22]",0.98428027567122,0.003010938693841,0.977774435176697,0.982356066858642,0.984496489497822,0.986466232129651,0.989510566527245,1.02528344927,160
"WSR_M_A_S2W[23]",0.987559832176164,0.00246275390440343,0.982368371473178,0.986128695270471,0.987748734546708,0.989252050096046,0.991793137708921,1.04859339140971,81
"WSR_M_A_S2W[24]",0.993767605503105,0.00534715022749854,0.981978618874054,0.990287143338541,0.994062686337219,0.999523598424351,0.999999999996759,1.06142921215743,65
"WSR_M_A_S2W[25]",0.989431371564011,0.00247149777252666,0.983841571261213,0.987978041653495,0.989678351749685,0.991263758207578,0.99344390988077,1.31548131162426,15
"WSR_M_A_W2S[1]",0.984171872942042,0.00643043793049171,0.971929614158374,0.979799200863855,0.983895148597363,0.988309768969483,0.996919990411418,1.50951875141049,11
"WSR_M_A_W2S[2]",0.974348539403683,0.00781940596576254,0.961652120377544,0.969011529812826,0.973156538853966,0.978319148369487,0.991820780113551,2.16444371254209,7
"WSR_M_A_W2S[3]",0.978629462897934,0.00731357943128319,0.964311595804083,0.973777815085524,0.978602444991868,0.983256439017909,0.993241211227974,1.46050657760192,11
"WSR_M_A_W2S[4]",0.979644493555854,0.00733629921436995,0.964274200322621,0.97492974998944,0.980024621029113,0.984797738051122,0.993002569219099,1.25253711750972,17
"WSR_M_A_W2S[5]",0.963087223752905,0.0114886003697052,0.939685198349583,0.955364932255432,0.96414605461578,0.97159648191459,0.982568341214875,1.16213474137974,23
"WSR_M_A_W2S[6]",0.982798007829447,0.00715305143351103,0.96719270316217,0.978492986896445,0.983134311655339,0.987732356766647,0.995689567586382,1.31685460823336,14
"WSR_M_A_W2S[8]",0.987216462354627,0.00462454357989934,0.977629602167501,0.984102957967517,0.987291154810388,0.9903997382705,0.995861127878656,1.39241487688765,12
"WSR_M_A_W2S[9]",0.995366390541991,0.00537296506647995,0.981677903197267,0.992437108749076,0.997223734788276,0.999908589393752,0.999999998264465,1.06295545341623,64
"WSR_M_A_W2S[10]",0.978709718296768,0.00673984963100824,0.965946739351501,0.974195190211597,0.978358804851407,0.983170298643622,0.992429551708502,1.47470910106088,11
