"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[12,16]",356.74144,64.3759122725395,246,310,352,397,493.649769480131,1.08670500148708,41
"N.J[13,16]",282.363093333333,54.0992064064304,189,244,279,316,399,1.04522084822225,72
"N.J[14,16]",1079.1904,126.506935837606,854,991,1069,1160,1349.6499157064,1.18692899564422,22
"N.J[15,16]",229.762133333333,47.1359920333534,152,196,225,258,334.649659889182,1.07420513316214,46
"N.J[16,16]",3490.504,423.919033394743,2723,3209,3446,3740,4430.6499743254,1.20097406805997,21
"N.J[17,16]",1712.18368,250.956109346498,1290.34991185928,1540.49991885751,1688,1855,2298.29980199311,1.17106539706053,24
"N.J[18,16]",967.672533333333,114.098423536915,766,888,961,1038,1212.64990618169,1.04807069794603,69
"N.J[19,16]",998.26528,115.461292819729,786,916,994,1076,1232.64990770416,1.17863097887576,23
"N.J[20,16]",551.581866666667,75.0232599713769,426,500,545,596,718,1.07669171392283,49
"N.J[21,16]",3156.45184,381.083693594959,2443,2884,3167,3418,3914.649970941,1.07889276383202,48
"N.J[22,16]",1726.88714666667,230.677576947145,1302,1556.49991969161,1729,1886,2192,1.19800644448163,21
"N.J[23,16]",947.036906666667,121.396000030365,737.699383552084,859,936,1023,1213,1.08408193090094,41
"N.J[24,16]",367.742186666667,60.7486013075608,262,326,362,404,500,1.07318094693252,48
"N.J[25,16]",1447.1744,153.345820522259,1180,1342,1439,1542,1772.64993582329,1.15425619455095,26
"R[1,1]",1.07970318142476,0.416455690697004,0.440518116737323,0.781984719705934,1.02271247435554,1.31536961713715,2.05206783906374,1.0208071211273,150
"R[2,1]",1.25125525854375,0.197801849893272,0.902866885250965,1.11121488005464,1.23977919163788,1.37742138654092,1.66849184779083,1.09179978726989,38
"R[3,1]",1.36928221921431,0.132799707020975,1.13642535673274,1.2735181095958,1.35829855226155,1.45695760289671,1.65125029338775,1.27534918602416,16
"R[4,1]",1.34381716875646,0.230867641909026,0.925113339747269,1.17934941627548,1.33005222324989,1.49472291580768,1.82516070974011,1.04964898937512,67
"R[5,1]",2.22805379246808,0.579730984994024,1.28537487997386,1.81572189148464,2.16436553448844,2.56668048750761,3.53599440512164,1.02796836445747,110
"R[6,1]",1.27157892058507,0.124413808666498,1.05479734143011,1.18141135150258,1.25951670200201,1.35552005903773,1.53490637070503,1.25486761716706,17
"R[7,1]",0.913968998141227,0.228170014088815,0.533026212607463,0.751105288920935,0.895059227919546,1.05675864980113,1.42016281854672,1.02646783711228,120
"R[8,1]",1.544771586219,0.174378506727079,1.24020576097831,1.41929035280797,1.53023098213104,1.65850629409059,1.9135277492213,1.18974500711002,21
"R[9,1]",1.27548976016345,0.21260089678472,0.90061821041847,1.12550385765917,1.25824857687024,1.40828331755687,1.73388634058582,1.09090695465367,39
"R[10,1]",1.67600260564284,0.210021837744937,1.30923283225118,1.5293421974341,1.65828252228037,1.80898790119357,2.13265729525623,1.13533079444901,28
"R[11,1]",1.20654430435365,0.147038789832271,0.947195604647557,1.10291715678108,1.19597768236192,1.30074685419422,1.5194563162257,1.18577988161501,21
"R[12,1]",1.97779031604621,0.541351915630426,1.07496881566674,1.59330984686392,1.92546894043413,2.3055689764783,3.1856637686867,1.01857722065615,170
"R[13,1]",1.44828455061939,0.285962641675214,0.953489026659731,1.24226793221423,1.42517082839069,1.62637928630767,2.08248250934752,1.05942052866675,56
"R[14,1]",1.42686234801297,0.17481978186576,1.11644505575801,1.30321118045954,1.41507061716334,1.53990662188883,1.80104559858888,1.14953916933127,26
"R[15,1]",1.65494422987574,0.456911303716595,0.89758323481444,1.32926515360686,1.60391868164104,1.92881850278404,2.69475679356155,1.03516759132491,91
"R[16,1]",1.45600853878972,0.155290036911607,1.18431787756019,1.34677197178712,1.44271683475093,1.55505143348592,1.78635109901265,1.19979727540127,21
"R[17,1]",1.47384885117055,0.230216772295186,1.07454025248597,1.30752519270263,1.45815613090253,1.61946188828179,1.96244967866024,1.06828812854567,50
"R[18,1]",1.39223408215489,0.21582579578722,1.01174467825012,1.23961293322971,1.37775555096393,1.52797123036248,1.85532135175823,1.100518219251,35
"R[19,1]",1.61114094904368,0.157720501660491,1.33292195372649,1.49994709250118,1.5981526673598,1.713359193547,1.9464767263638,1.21354855181485,19
"R[20,1]",1.33495510348272,0.136245815968924,1.08759244328664,1.23807129903633,1.32866588401432,1.42475637045916,1.61707852970696,1.17271261093559,23
"R[21,1]",1.32202986597416,0.132322989558908,1.08554332624423,1.22641945849216,1.31106060682317,1.4078234897296,1.60090188533214,1.26754877571312,16
"R[22,1]",1.31507383342821,0.132754686547868,1.08154114398985,1.22093437406401,1.30464786237045,1.39987148701156,1.59594989162656,1.24523917711107,17
"R[23,1]",1.3914129023692,0.171928898804447,1.08642896186237,1.26953300442044,1.37923040483164,1.50218318724687,1.75585234092888,1.13269707439921,28
"R[24,1]",1.07025013116099,0.616449594549949,0.217053718640317,0.61759540624974,0.95579836062958,1.39276198147567,2.56401996106615,1.02125837736759,150
"R[25,1]",1.1894445919244,0.119829788786082,0.978351194664657,1.10580751456236,1.180050152424,1.26537687504239,1.44514982738361,1.23522449423344,18
"R[1,2]",1.6538112914858,0.245171534328986,1.21487686703319,1.48364828780903,1.63901453106687,1.81092181583268,2.17753238441534,1.03379448845122,96
"R[2,2]",1.03449111421421,0.140635184126626,0.782385901635331,0.932699561265457,1.02595090136118,1.12637981388377,1.33652431200142,1.12048711908443,30
"R[3,2]",1.42910788132702,0.215391464485795,1.0779643373649,1.27169370362275,1.40604759463626,1.56604370362862,1.89802789558481,1.28106365915758,16
"R[4,2]",0.826676214884253,0.256269179672111,0.403989912581736,0.642888082720652,0.80209693446486,0.98160225000817,1.39076525219236,1.03084777729217,100
"R[5,2]",1.90909891287087,0.58092727029362,0.977302555537711,1.49286846113435,1.84091052708279,2.23082674530665,3.26830052357596,1.02205970358125,140
"R[6,2]",1.28545276352673,0.141929600474645,1.04937509230396,1.18341526796373,1.27065867728185,1.37714616993676,1.59535718256145,1.2862113759546,16
"R[7,2]",1.10605188132678,0.329302987319575,0.569801065036847,0.872742052967296,1.07072853581356,1.30311722972246,1.8608886944374,1.01520891033634,210
"R[8,2]",1.37181995216262,0.158321273031586,1.08836077652349,1.26042318365712,1.36063887682784,1.47383266693048,1.71181964250036,1.17479933922887,23
"R[9,2]",1.38826553404809,0.176690583946834,1.06489193133868,1.26441681193047,1.38150823234617,1.50247411812745,1.7558897180003,1.08999868526465,39
"R[10,2]",1.46217812621595,0.181023353516016,1.14433926141633,1.33511339650603,1.44892390845077,1.57734410186632,1.84796005240227,1.11093437373589,33
"R[11,2]",1.2820562131391,0.139174794562598,1.0353990154946,1.18502070847178,1.27228689997414,1.36884958920636,1.58076086830143,1.200500644025,20
"R[12,2]",1.47424816772324,0.215174801723731,1.08902218223999,1.32452526227593,1.4600602681304,1.61171122072584,1.92847121890204,1.04040308088516,80
"R[13,2]",1.12843309514475,0.195933665194149,0.777309208682555,0.991435231008297,1.11813546396064,1.25560349485838,1.54381740149441,1.04804206141692,68
"R[14,2]",1.30393412002013,0.16038123601944,1.01793946924018,1.19125124078593,1.29331393077075,1.40519890178733,1.64145268262363,1.12348875248457,30
"R[15,2]",1.20863612605503,0.287582026044307,0.719532610144445,1.00214188862432,1.18472731300944,1.39081021461316,1.84102201189782,1.01831681844537,170
"R[16,2]",1.3903304845566,0.153784266561715,1.1224689893648,1.28140374470946,1.37607520263838,1.48636693432937,1.72065591551415,1.20627261175076,20
"R[17,2]",1.10495989851153,0.185541060032876,0.773300402476118,0.973233932329566,1.09635568980437,1.22242226171614,1.49745852837854,1.07735326564659,44
