"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.A[23,5]",350.1584,30.9211472457126,298,328,346,371,416,1.18765277758673,23
"N.A[24,5]",763.84896,126.63049363061,555,659,760,858,999,1.20518331042848,20
"N.A[25,5]",1291.64768,179.67399797743,961.099953204614,1167,1292,1415,1662.89997293016,1.26682187653376,17
"N.A[1,6]",296.74592,26.7423464255317,252,277,294,313,356,1.18591858535901,22
"N.A[2,6]",147.99552,13.4570490607642,124,139,147,156,177,1.32158865014254,15
"N.A[3,6]",317.576,35.1763674159778,258,290,316,341,390,1.2177964862864,20
"N.A[4,6]",256.53056,23.3348552821125,207,242,257,272,301,1.04413879127879,140
"N.A[5,6]",220.37088,18.2975053931063,188,208,219,232,261,1.3562470947528,14
"N.A[6,6]",318.33952,25.8798487528902,272,300,317,335,372,1.15984184674462,25
"N.A[7,6]",355.70464,24.8189112481626,310.099855134584,338,355,372,405,1.05435673540664,69
"N.A[8,6]",280.44096,24.7622003783998,235,263,281,297,329.89986337408,1.12188497573148,31
"N.A[9,6]",1250.21312,179.321983871229,925,1114,1241,1396,1570.89997134427,1.11380455562932,32
"N.A[10,6]",710.0128,58.0646343028366,599,671,713,750,820.899945146474,1.08204213296177,47
"N.A[11,6]",100.3472,16.6898948165792,75,88,97,111,138,1.28395328814797,16
"N.A[12,6]",207.4208,24.069665535185,162,190,208,225,254,1.03306425558728,100
"N.A[13,6]",218.59872,17.8549318091773,185,207,218,230,256,1.02770274917735,300
"N.A[14,6]",604.17632,45.9492909543351,519,573,604,634,697,1.05798928084305,80
"N.A[15,6]",291.56864,28.6801119972384,242,271,289,310,354.899873012828,1.23503091472007,19
"N.A[16,6]",283.18688,26.165745597312,239,264,281,301,341.89986817687,1.06242624275368,60
"N.A[17,6]",241.20128,15.9911386601019,211,230,241,251,274,1.11061739167551,32
"N.A[18,6]",224.75552,20.5707393943862,188,210,223,238,267,1.13380555751146,29
"N.A[19,6]",674.52704,85.141587591602,519,608,676,739,832,1.10601657078643,35
"N.A[20,6]",286.41504,41.8078445806085,212,255,285,319,362,1.08508969961658,41
"N.A[21,6]",81.93856,8.99676644714541,65,76,82,88,100,1.14188630184154,27
"N.A[22,6]",192.26784,17.7855054884632,159,180,192,204,227.899802081584,1.20489606183739,20
"N.A[23,6]",330.85568,29.9879185643276,278.099838497307,310,327,351,393,1.19653389296267,22
"N.A[24,6]",654.40416,115.119517788143,464.099903149411,560,649,743,860,1.19717854061579,21
"N.A[25,6]",1265.11232,177.194242231657,940.099952159889,1137,1268,1388,1635.89997248323,1.26503560657573,17
"N.A[1,7]",302.95872,26.9969272856768,259,283,300,319,361,1.18946569805797,21
"N.A[2,7]",121.96224,12.4418949691169,100,113,121,130,149,1.34264163999915,14
"N.A[3,7]",328.8784,35.7400174184404,268,302,327,353,403,1.22264404939522,20
"N.A[4,7]",255.40896,22.6857911071272,207.099783271501,241,256,270,300,1.04679632031304,150
"N.A[5,7]",239.61504,18.6818149296395,208,227,238,251,280.89983949578,1.37108275505387,13
"N.A[6,7]",344.85952,27.2480269186653,297,325,343,363,401,1.14383255516139,28
"N.A[7,7]",391.36032,24.0683131997589,347,374,390,408,439,1.0502915000757,72
"N.A[8,7]",263.16608,23.4401381877036,220,246,263,279,310,1.13624265322748,29
"N.A[9,7]",1428.07744,196.791868367756,1074,1279,1419,1587,1777,1.11741980003801,31
"N.A[10,7]",750.50304,60.877848407569,632,712,752,792,868,1.09057906454659,42
"N.A[11,7]",102.1216,17.8296444224352,76,89,99,113,143,1.28528414706616,16
"N.A[12,7]",199.4944,23.1299227518053,157,183,200,216,244,1.02876887150337,120
"N.A[13,7]",185.7616,16.5618519441741,155,175,185,196,221,1.03023702561549,260
"N.A[14,7]",627.26304,46.4860055666943,540,594,626,659,720,1.05411981668626,96
"N.A[15,7]",309.32256,28.9778319369204,259,288,307,328,374,1.23415603320134,19
"N.A[16,7]",296.9856,28.0708835714417,249,276,295,315,356,1.05628473958526,66
"N.A[17,7]",244.21984,14.8535312683404,217,234,243,254,275,1.10579754164399,33
"N.A[18,7]",247.63936,21.5305856852243,208,233,247,262,293,1.15746930804046,25
"N.A[19,7]",750.352,91.1525834516519,585.099923160099,676,752,820,917,1.10832776811804,34
"N.A[20,7]",314.56608,43.9796091315031,236,281,313,350,394,1.0838184916577,41
"N.A[21,7]",79.59328,8.96207793263809,63,73,79,85,98,1.13360326788405,28
"N.A[22,7]",183.89376,17.3118265024287,152,172,183,196,219,1.17743944712207,22
"N.A[23,7]",332.29248,29.2806449625656,283,311,329,352,394,1.17720339157613,24
"N.A[24,7]",794.07136,132.373635884126,580,686,787,899,1042.79982721102,1.20199171675101,20
